id,X1,X2,X3,M,TS,TO
40001,-0.8,-0.15,2,4,07:00,18:29
40001,-0.8,-0.15,2,4,13:00,23:38
40001,-0.8,-0.15,2,4,11:00,21:32
40001,-0.8,-0.15,2,4,08:00,23:33
40002,-1.19,0.94,3,15,09:00,09:38
40002,-1.19,0.94,3,15,11:00,12:59
40002,-1.19,0.94,3,15,12:00,07:57
40002,-1.19,0.94,3,15,10:00,11:09
40002,-1.19,0.94,3,15,11:00,11:46
40002,-1.19,0.94,3,15,07:00,07:04
40002,-1.19,0.94,3,15,11:00,11:33
40002,-1.19,0.94,3,15,16:00,16:25
40002,-1.19,0.94,3,15,10:00,10:38
40002,-1.19,0.94,3,15,16:00,16:02
40002,-1.19,0.94,3,15,11:00,11:08
40002,-1.19,0.94,3,15,09:00,09:53
40002,-1.19,0.94,3,15,12:00,12:52
40002,-1.19,0.94,3,15,19:00,19:22
40002,-1.19,0.94,3,15,11:00,10:48
40003,0.55,1.0,2,5,18:00,08:57
40003,0.55,1.0,2,5,08:00,08:15
40003,0.55,1.0,2,5,20:00,12:24
40003,0.55,1.0,2,5,11:00,10:09
40003,0.55,1.0,2,5,15:00,09:14
40004,1.15,2.75,0,10,16:00,08:40
40004,1.15,2.75,0,10,18:00,14:26
40004,1.15,2.75,0,10,17:00,12:54
40004,1.15,2.75,0,10,08:00,16:42
40004,1.15,2.75,0,10,15:00,08:24
40004,1.15,2.75,0,10,09:00,10:16
40004,1.15,2.75,0,10,20:00,15:20
40004,1.15,2.75,0,10,20:00,20:58
40004,1.15,2.75,0,10,18:00,09:20
40004,1.15,2.75,0,10,18:00,08:24
40005,-1.08,-4.08,3,1,16:00,16:48
40006,-0.53,1.27,0,12,07:00,08:09
40006,-0.53,1.27,0,12,17:00,17:00
40006,-0.53,1.27,0,12,15:00,15:01
40006,-0.53,1.27,0,12,11:00,11:17
40006,-0.53,1.27,0,12,13:00,14:18
40006,-0.53,1.27,0,12,10:00,10:25
40006,-0.53,1.27,0,12,08:00,09:13
40006,-0.53,1.27,0,12,11:00,11:08
40006,-0.53,1.27,0,12,15:00,16:29
40006,-0.53,1.27,0,12,12:00,12:42
40006,-0.53,1.27,0,12,11:00,20:26
40006,-0.53,1.27,0,12,13:00,14:41
40007,-0.71,0.27,3,7,11:00,11:15
40007,-0.71,0.27,3,7,08:00,09:06
40007,-0.71,0.27,3,7,20:00,20:47
40007,-0.71,0.27,3,7,17:00,21:48
40007,-0.71,0.27,3,7,07:00,07:11
40007,-0.71,0.27,3,7,17:00,19:54
40007,-0.71,0.27,3,7,17:00,17:37
40008,1.37,2.53,2,3,12:00,14:07
40008,1.37,2.53,2,3,18:00,09:38
40008,1.37,2.53,2,3,15:00,09:24
40009,1.49,-1.11,0,8,11:00,17:52
40009,1.49,-1.11,0,8,16:00,15:16
40009,1.49,-1.11,0,8,19:00,06:12
40009,1.49,-1.11,0,8,13:00,20:30
40009,1.49,-1.11,0,8,15:00,09:40
40009,1.49,-1.11,0,8,16:00,12:00
40009,1.49,-1.11,0,8,14:00,14:01
40009,1.49,-1.11,0,8,17:00,14:16
40010,-0.73,-0.26,3,12,10:00,11:20
40010,-0.73,-0.26,3,12,07:00,07:23
40010,-0.73,-0.26,3,12,19:00,19:23
40010,-0.73,-0.26,3,12,13:00,13:00
40010,-0.73,-0.26,3,12,12:00,13:41
40010,-0.73,-0.26,3,12,20:00,20:20
40010,-0.73,-0.26,3,12,09:00,09:04
40010,-0.73,-0.26,3,12,18:00,18:55
40010,-0.73,-0.26,3,12,09:00,09:39
40010,-0.73,-0.26,3,12,07:00,08:58
40010,-0.73,-0.26,3,12,15:00,18:09
40010,-0.73,-0.26,3,12,14:00,14:57
40011,-0.92,2.76,3,4,11:00,00:02
40011,-0.92,2.76,3,4,07:00,07:15
40011,-0.92,2.76,3,4,15:00,15:45
40011,-0.92,2.76,3,4,14:00,14:30
40012,-0.09,-0.97,0,7,14:00,16:40
40012,-0.09,-0.97,0,7,08:00,08:34
40012,-0.09,-0.97,0,7,11:00,11:33
40012,-0.09,-0.97,0,7,13:00,13:38
40012,-0.09,-0.97,0,7,20:00,20:52
40012,-0.09,-0.97,0,7,17:00,18:11
