id,X1,X2,X3,M,TS,TO
77001,-0.24,-0.8,0,15,10:00,10:53
77001,-0.24,-0.8,0,15,20:00,20:56
77001,-0.24,-0.8,0,15,11:00,11:11
77001,-0.24,-0.8,0,15,14:00,15:27
77001,-0.24,-0.8,0,15,07:00,07:22
77001,-0.24,-0.8,0,15,13:00,14:01
77001,-0.24,-0.8,0,15,09:00,09:00
77001,-0.24,-0.8,0,15,08:00,08:28
77001,-0.24,-0.8,0,15,07:00,07:43
77001,-0.24,-0.8,0,15,15:00,15:10
77001,-0.24,-0.8,0,15,16:00,16:01
77001,-0.24,-0.8,0,15,18:00,18:26
77001,-0.24,-0.8,0,15,13:00,13:52
77001,-0.24,-0.8,0,15,09:00,09:26
77001,-0.24,-0.8,0,15,19:00,19:58
77002,-1.22,-1.88,2,9,17:00,09:26
77002,-1.22,-1.88,2,9,12:00,09:03
77002,-1.22,-1.88,2,9,08:00,09:11
77002,-1.22,-1.88,2,9,13:00,13:19
77002,-1.22,-1.88,2,9,08:00,09:59
77002,-1.22,-1.88,2,9,07:00,18:30
77002,-1.22,-1.88,2,9,17:00,21:22
77002,-1.22,-1.88,2,9,11:00,21:03
77002,-1.22,-1.88,2,9,11:00,21:32
77003,0.17,-2.02,0,2,20:00,16:40
77003,0.17,-2.02,0,2,11:00,22:28
77004,1.08,-0.46,3,8,10:00,20:24
77004,1.08,-0.46,3,8,14:00,12:40
77004,1.08,-0.46,3,8,18:00,11:36
77004,1.08,-0.46,3,8,20:00,09:08
77004,1.08,-0.46,3,8,19:00,09:37
77004,1.08,-0.46,3,8,19:00,17:24
77004,1.08,-0.46,3,8,20:00,20:37
77004,1.08,-0.46,3,8,07:00,20:30
77005,-0.05,1.45,3,12,10:00,10:13
77005,-0.05,1.45,3,12,10:00,22:40
77005,-0.05,1.45,3,12,15:00,15:25
77005,-0.05,1.45,3,12,13:00,13:43
77005,-0.05,1.45,3,12,19:00,19:53
77005,-0.05,1.45,3,12,20:00,10:33
77005,-0.05,1.45,3,12,15:00,15:01
77005,-0.05,1.45,3,12,14:00,14:08
77005,-0.05,1.45,3,12,18:00,19:40
77005,-0.05,1.45,3,12,19:00,19:11
77005,-0.05,1.45,3,12,19:00,19:27
77005,-0.05,1.45,3,12,16:00,16:42
77006,-0.64,-2.13,2,10,08:00,09:09
77006,-0.64,-2.13,2,10,15:00,09:33
77006,-0.64,-2.13,2,10,16:00,09:06
77006,-0.64,-2.13,2,10,11:00,11:02
77006,-0.64,-2.13,2,10,19:00,09:47
77006,-0.64,-2.13,2,10,15:00,08:09
77006,-0.64,-2.13,2,10,12:00,08:54
77006,-0.64,-2.13,2,10,20:00,19:46
77006,-0.64,-2.13,2,10,14:00,09:04
77006,-0.64,-2.13,2,10,09:00,10:21
77007,1.79,-1.74,3,8,07:00,21:27
77007,1.79,-1.74,3,8,12:00,22:03
77007,1.79,-1.74,3,8,12:00,19:55
77007,1.79,-1.74,3,8,18:00,12:56
77007,1.79,-1.74,3,8,16:00,00:36
77007,1.79,-1.74,3,8,14:00,17:21
77007,1.79,-1.74,3,8,16:00,10:56
77007,1.79,-1.74,3,8,17:00,19:13
77008,1.9,-2.36,0,13,07:00,11:46
77008,1.9,-2.36,0,13,19:00,20:03
77008,1.9,-2.36,0,13,10:00,16:32
77008,1.9,-2.36,0,13,19:00,20:42
77008,1.9,-2.36,0,13,07:00,09:02
77008,1.9,-2.36,0,13,09:00,21:56
77008,1.9,-2.36,0,13,20:00,22:40
77008,1.9,-2.36,0,13,11:00,20:48
77008,1.9,-2.36,0,13,12:00,12:54
77008,1.9,-2.36,0,13,14:00,14:59
77008,1.9,-2.36,0,13,19:00,11:27
77008,1.9,-2.36,0,13,07:00,03:03
77008,1.9,-2.36,0,13,08:00,18:25
77009,-0.48,2.27,3,15,19:00,19:07
77009,-0.48,2.27,3,15,09:00,09:21
77009,-0.48,2.27,3,15,12:00,12:57
77009,-0.48,2.27,3,15,15:00,15:14
77009,-0.48,2.27,3,15,15:00,08:22
77009,-0.48,2.27,3,15,11:00,11:19
77009,-0.48,2.27,3,15,09:00,09:43
77009,-0.48,2.27,3,15,18:00,18:33
77009,-0.48,2.27,3,15,09:00,09:50
77009,-0.48,2.27,3,15,14:00,14:00
77009,-0.48,2.27,3,15,11:00,11:03
77009,-0.48,2.27,3,15,16:00,16:38
77009,-0.48,2.27,3,15,15:00,16:10
77009,-0.48,2.27,3,15,11:00,14:46
77009,-0.48,2.27,3,15,18:00,18:03
77010,1.78,0.48,3,5,12:00,10:09
77010,1.78,0.48,3,5,16:00,16:47
77010,1.78,0.48,3,5,09:00,08:40
77010,1.78,0.48,3,5,13:00,15:55
77010,1.78,0.48,3,5,09:00,16:38
77011,1.26,0.79,0,1,17:00,14:05
77012,0.03,-2.11,0,7,12:00,22:25
77012,0.03,-2.11,0,7,14:00,00:28
77012,0.03,-2.11,0,7,15:00,22:29
77012,0.03,-2.11,0,7,14:00,11:18
77012,0.03,-2.11,0,7,17:00,13:03
77012,0.03,-2.11,0,7,17:00,11:05
77012,0.03,-2.11,0,7,14:00,18:00
77013,0.68,0.15,3,5,16:00,13:20
77013,0.68,0.15,3,5,11:00,07:49
77013,0.68,0.15,3,5,20:00,07:50
77013,0.68,0.15,3,5,08:00,19:16
77013,0.68,0.15,3,5,15:00,06:48
77014,-0.76,-0.26,0,1,20:00,20:50
77015,-0.72,-1.47,0,5,18:00,18:10
77015,-0.72,-1.47,0,5,18:00,09:23
77015,-0.72,-1.47,0,5,14:00,14:23
77015,-0.72,-1.47,0,5,10:00,10:04
77015,-0.72,-1.47,0,5,19:00,19:07
77016,0.57,-0.69,3,4,12:00,14:24
77016,0.57,-0.69,3,4,12:00,08:42
77016,0.57,-0.69,3,4,13:00,12:27
77016,0.57,-0.69,3,4,16:00,12:58
77017,0.21,1.89,2,4,20:00,09:11
77017,0.21,1.89,2,4,12:00,08:49
77017,0.21,1.89,2,4,08:00,11:37
77017,0.21,1.89,2,4,11:00,16:03
77018,-0.09,0.87,1,1,16:00,08:51
77019,-1.35,-0.24,3,9,20:00,20:00
77019,-1.35,-0.24,3,9,07:00,07:18
77019,-1.35,-0.24,3,9,13:00,13:30
77019,-1.35,-0.24,3,9,14:00,14:37
77019,-1.35,-0.24,3,9,16:00,16:32
77019,-1.35,-0.24,3,9,19:00,22:48
77019,-1.35,-0.24,3,9,12:00,12:59
77019,-1.35,-0.24,3,9,08:00,08:31
77019,-1.35,-0.24,3,9,13:00,13:28
77020,0.49,1.97,1,15,15:00,09:56
77020,0.49,1.97,1,15,18:00,09:06
77020,0.49,1.97,1,15,17:00,16:23
77020,0.49,1.97,1,15,09:00,10:50
77020,0.49,1.97,1,15,08:00,13:42
77020,0.49,1.97,1,15,07:00,12:46
77020,0.49,1.97,1,15,20:00,09:14
77020,0.49,1.97,1,15,15:00,16:18
77020,0.49,1.97,1,15,14:00,01:32
77020,0.49,1.97,1,15,20:00,20:04
77020,0.49,1.97,1,15,15:00,15:39
77020,0.49,1.97,1,15,07:00,08:30
77020,0.49,1.97,1,15,18:00,07:43
77020,0.49,1.97,1,15,10:00,09:04
77020,0.49,1.97,1,15,13:00,08:29
77021,-0.81,0.21,1,8,17:00,08:25
77021,-0.81,0.21,1,8,18:00,08:48
77021,-0.81,0.21,1,8,13:00,22:05
77021,-0.81,0.21,1,8,10:00,08:56
77021,-0.81,0.21,1,8,18:00,09:03
77021,-0.81,0.21,1,8,07:00,09:25
77021,-0.81,0.21,1,8,14:00,10:35
77021,-0.81,0.21,1,8,12:00,16:43
77022,0.33,0.87,0,5,14:00,11:57
77022,0.33,0.87,0,5,13:00,14:25
77022,0.33,0.87,0,5,18:00,10:22
77022,0.33,0.87,0,5,08:00,10:14
77022,0.33,0.87,0,5,12:00,09:14
77023,1.32,2.92,2,3,18:00,09:02
77023,1.32,2.92,2,3,11:00,16:28
77023,1.32,2.92,2,3,08:00,08:45
77024,0.9,-0.94,2,1,16:00,15:11
77025,0.75,-0.48,0,11,14:00,07:58
77025,0.75,-0.48,0,11,20:00,08:37
77025,0.75,-0.48,0,11,11:00,21:46
77025,0.75,-0.48,0,11,14:00,21:46
77025,0.75,-0.48,0,11,13:00,18:33
77025,0.75,-0.48,0,11,11:00,22:39
77025,0.75,-0.48,0,11,13:00,09:01
77025,0.75,-0.48,0,11,13:00,23:32
77025,0.75,-0.48,0,11,20:00,19:10
77025,0.75,-0.48,0,11,18:00,12:49
77025,0.75,-0.48,0,11,10:00,15:47
77026,-0.28,-2.54,0,11,19:00,19:47
77026,-0.28,-2.54,0,11,14:00,14:27
77026,-0.28,-2.54,0,11,19:00,19:51
77026,-0.28,-2.54,0,11,11:00,12:07
77026,-0.28,-2.54,0,11,09:00,09:13
77026,-0.28,-2.54,0,11,17:00,09:42
77026,-0.28,-2.54,0,11,07:00,08:16
77026,-0.28,-2.54,0,11,18:00,18:36
77026,-0.28,-2.54,0,11,14:00,14:35
77026,-0.28,-2.54,0,11,13:00,14:11
77026,-0.28,-2.54,0,11,18:00,18:12
77027,-1.01,0.82,2,15,18:00,09:44
77027,-1.01,0.82,2,15,13:00,19:59
77027,-1.01,0.82,2,15,10:00,19:35
77027,-1.01,0.82,2,15,09:00,18:45
77027,-1.01,0.82,2,15,09:00,08:28
77027,-1.01,0.82,2,15,17:00,12:13
77027,-1.01,0.82,2,15,18:00,08:41
77027,-1.01,0.82,2,15,11:00,10:27
77027,-1.01,0.82,2,15,09:00,20:20
77027,-1.01,0.82,2,15,12:00,13:20
77027,-1.01,0.82,2,15,19:00,16:59
77027,-1.01,0.82,2,15,17:00,23:26
77027,-1.01,0.82,2,15,20:00,20:08
77027,-1.01,0.82,2,15,11:00,23:14
77027,-1.01,0.82,2,15,14:00,18:57
77028,0.11,1.2,3,4,16:00,07:57
77028,0.11,1.2,3,4,12:00,14:53
77028,0.11,1.2,3,4,18:00,12:32
77028,0.11,1.2,3,4,13:00,09:38
77029,-1.69,0.33,0,4,20:00,20:08
77029,-1.69,0.33,0,4,14:00,15:33
77029,-1.69,0.33,0,4,10:00,10:00
77029,-1.69,0.33,0,4,11:00,11:39
77030,0.56,1.9,0,6,09:00,09:34
77030,0.56,1.9,0,6,16:00,17:55
77030,0.56,1.9,0,6,09:00,13:43
77030,0.56,1.9,0,6,15:00,07:42
77030,0.56,1.9,0,6,07:00,09:55
77030,0.56,1.9,0,6,16:00,08:23
77031,-0.4,-3.28,3,6,18:00,21:18
77031,-0.4,-3.28,3,6,11:00,11:21
77031,-0.4,-3.28,3,6,17:00,13:24
77031,-0.4,-3.28,3,6,18:00,18:02
77031,-0.4,-3.28,3,6,17:00,18:36
77031,-0.4,-3.28,3,6,09:00,09:42
77032,1.17,-1.76,0,6,12:00,15:58
77032,1.17,-1.76,0,6,18:00,10:53
77032,1.17,-1.76,0,6,14:00,15:33
77032,1.17,-1.76,0,6,12:00,18:48
77032,1.17,-1.76,0,6,20:00,17:35
77032,1.17,-1.76,0,6,07:00,05:16
77033,1.04,0.18,2,12,16:00,15:46
77033,1.04,0.18,2,12,08:00,08:11
77033,1.04,0.18,2,12,18:00,09:29
77033,1.04,0.18,2,12,20:00,10:51
77033,1.04,0.18,2,12,10:00,14:36
77033,1.04,0.18,2,12,07:00,09:20
77033,1.04,0.18,2,12,20:00,09:21
77033,1.04,0.18,2,12,08:00,10:03
77033,1.04,0.18,2,12,18:00,08:08
77033,1.04,0.18,2,12,09:00,12:26
77033,1.04,0.18,2,12,09:00,16:24
77033,1.04,0.18,2,12,10:00,07:40
77034,0.42,-2.44,0,10,15:00,17:58
77034,0.42,-2.44,0,10,11:00,21:53
77034,0.42,-2.44,0,10,20:00,11:40
77034,0.42,-2.44,0,10,10:00,23:47
77034,0.42,-2.44,0,10,17:00,08:50
77034,0.42,-2.44,0,10,18:00,09:17
77034,0.42,-2.44,0,10,17:00,13:12
