id,X1,X2,X3,M,TS,TO
31001,-0.61,-1.23,2,9,13:00,20:53
31001,-0.61,-1.23,2,9,18:00,10:23
31001,-0.61,-1.23,2,9,17:00,09:51
31001,-0.61,-1.23,2,9,18:00,09:48
31001,-0.61,-1.23,2,9,12:00,08:04
31001,-0.61,-1.23,2,9,09:00,07:54
31001,-0.61,-1.23,2,9,15:00,10:01
31001,-0.61,-1.23,2,9,10:00,19:10
31001,-0.61,-1.23,2,9,12:00,22:09
31002,-1.21,0.01,0,11,19:00,19:03
31002,-1.21,0.01,0,11,20:00,20:20
31002,-1.21,0.01,0,11,10:00,10:33
31002,-1.21,0.01,0,11,11:00,21:21
31002,-1.21,0.01,0,11,12:00,12:42
31002,-1.21,0.01,0,11,19:00,19:03
31002,-1.21,0.01,0,11,12:00,12:01
31002,-1.21,0.01,0,11,17:00,17:07
31002,-1.21,0.01,0,11,17:00,17:09
31002,-1.21,0.01,0,11,17:00,17:05
31002,-1.21,0.01,0,11,20:00,21:09
31003,-0.06,0.59,1,9,10:00,00:27
31003,-0.06,0.59,1,9,19:00,09:08
31003,-0.06,0.59,1,9,13:00,10:39
31003,-0.06,0.59,1,9,18:00,08:31
31003,-0.06,0.59,1,9,16:00,22:58
31003,-0.06,0.59,1,9,14:00,08:49
31003,-0.06,0.59,1,9,12:00,09:56
31003,-0.06,0.59,1,9,10:00,23:43
31003,-0.06,0.59,1,9,13:00,07:26
31004,-0.82,-2.33,0,3,09:00,23:44
31004,-0.82,-2.33,0,3,20:00,21:27
31004,-0.82,-2.33,0,3,08:00,08:06
31005,2.32,0.97,1,15,16:00,14:17
31005,2.32,0.97,1,15,13:00,15:02
31005,2.32,0.97,1,15,19:00,09:15
31005,2.32,0.97,1,15,20:00,15:45
31005,2.32,0.97,1,15,20:00,10:43
31005,2.32,0.97,1,15,16:00,11:12
31005,2.32,0.97,1,15,19:00,11:39
31005,2.32,0.97,1,15,20:00,11:21
31005,2.32,0.97,1,15,09:00,10:08
31005,2.32,0.97,1,15,09:00,12:16
31005,2.32,0.97,1,15,15:00,08:41
31005,2.32,0.97,1,15,07:00,08:49
31005,2.32,0.97,1,15,07:00,07:07
31005,2.32,0.97,1,15,19:00,10:16
31005,2.32,0.97,1,15,16:00,09:54
31006,0.05,0.95,1,9,13:00,11:20
31006,0.05,0.95,1,9,17:00,10:14
31006,0.05,0.95,1,9,07:00,14:18
31006,0.05,0.95,1,9,16:00,10:05
31006,0.05,0.95,1,9,18:00,10:21
31006,0.05,0.95,1,9,20:00,14:54
31006,0.05,0.95,1,9,17:00,15:41
31006,0.05,0.95,1,9,20:00,08:55
31006,0.05,0.95,1,9,20:00,07:46
31007,0.08,1.96,2,1,15:00,12:43
31008,-1.0,-0.92,2,2,19:00,07:52
31008,-1.0,-0.92,2,2,10:00,08:43
31009,0.4,0.56,2,13,18:00,11:19
31009,0.4,0.56,2,13,09:00,10:48
31009,0.4,0.56,2,13,07:00,15:25
31009,0.4,0.56,2,13,20:00,10:23
31009,0.4,0.56,2,13,08:00,00:06
31009,0.4,0.56,2,13,16:00,09:38
31009,0.4,0.56,2,13,17:00,13:17
31009,0.4,0.56,2,13,10:00,10:56
31009,0.4,0.56,2,13,08:00,07:34
31009,0.4,0.56,2,13,07:00,13:45
31009,0.4,0.56,2,13,20:00,10:24
31009,0.4,0.56,2,13,19:00,07:49
31009,0.4,0.56,2,13,15:00,13:54
31010,-0.02,0.51,3,13,17:00,17:21
31010,-0.02,0.51,3,13,17:00,18:31
31010,-0.02,0.51,3,13,20:00,20:16
31010,-0.02,0.51,3,13,14:00,14:18
31010,-0.02,0.51,3,13,10:00,10:00
31010,-0.02,0.51,3,13,09:00,10:10
31010,-0.02,0.51,3,13,13:00,23:16
31010,-0.02,0.51,3,13,07:00,08:45
31010,-0.02,0.51,3,13,09:00,10:08
31010,-0.02,0.51,3,13,18:00,18:01
31010,-0.02,0.51,3,13,16:00,16:15
31010,-0.02,0.51,3,13,16:00,17:26
31010,-0.02,0.51,3,13,18:00,19:33
31011,0.77,0.07,0,11,20:00,09:13
31011,0.77,0.07,0,11,12:00,13:38
31011,0.77,0.07,0,11,14:00,10:16
31011,0.77,0.07,0,11,10:00,14:30
31011,0.77,0.07,0,11,14:00,15:49
31011,0.77,0.07,0,11,18:00,08:35
31011,0.77,0.07,0,11,13:00,08:52
31011,0.77,0.07,0,11,14:00,10:49
31011,0.77,0.07,0,11,17:00,09:20
31011,0.77,0.07,0,11,07:00,11:23
31011,0.77,0.07,0,11,16:00,15:03
31012,-1.68,0.53,0,4,19:00,19:06
31012,-1.68,0.53,0,4,07:00,08:14
31012,-1.68,0.53,0,4,13:00,13:20
31012,-1.68,0.53,0,4,16:00,16:01
31013,0.23,1.13,2,14,08:00,11:26
31013,0.23,1.13,2,14,07:00,08:51
31013,0.23,1.13,2,14,07:00,20:00
31013,0.23,1.13,2,14,11:00,13:31
31013,0.23,1.13,2,14,11:00,10:34
31013,0.23,1.13,2,14,11:00,15:03
31013,0.23,1.13,2,14,15:00,13:33
31013,0.23,1.13,2,14,08:00,13:06
31013,0.23,1.13,2,14,19:00,19:57
31013,0.23,1.13,2,14,07:00,10:07
31013,0.23,1.13,2,14,07:00,08:46
31013,0.23,1.13,2,14,12:00,11:13
31013,0.23,1.13,2,14,11:00,08:54
31013,0.23,1.13,2,14,19:00,11:08
31014,0.71,1.48,2,9,18:00,09:24
31014,0.71,1.48,2,9,07:00,13:50
31014,0.71,1.48,2,9,10:00,10:18
31014,0.71,1.48,2,9,12:00,08:57
31014,0.71,1.48,2,9,18:00,08:45
31014,0.71,1.48,2,9,14:00,15:06
31014,0.71,1.48,2,9,09:00,09:45
31014,0.71,1.48,2,9,20:00,16:17
31014,0.71,1.48,2,9,17:00,08:28
31015,0.05,0.61,2,1,16:00,09:03
31016,1.19,0.77,0,12,12:00,09:52
31016,1.19,0.77,0,12,16:00,09:14
31016,1.19,0.77,0,12,19:00,14:30
31016,1.19,0.77,0,12,08:00,07:00
31016,1.19,0.77,0,12,20:00,10:15
31016,1.19,0.77,0,12,08:00,16:46
31016,1.19,0.77,0,12,15:00,08:14
31016,1.19,0.77,0,12,14:00,09:24
31016,1.19,0.77,0,12,15:00,14:07
31016,1.19,0.77,0,12,19:00,08:04
31016,1.19,0.77,0,12,11:00,12:29
31016,1.19,0.77,0,12,11:00,08:27
31017,0.6,0.77,2,1,16:00,07:11
31018,-0.39,2.46,2,15,07:00,09:48
31018,-0.39,2.46,2,15,11:00,08:35
31018,-0.39,2.46,2,15,17:00,10:04
31018,-0.39,2.46,2,15,16:00,20:46
31018,-0.39,2.46,2,15,17:00,10:32
31018,-0.39,2.46,2,15,20:00,23:25
31018,-0.39,2.46,2,15,16:00,19:46
31018,-0.39,2.46,2,15,13:00,08:29
31018,-0.39,2.46,2,15,16:00,18:55
31018,-0.39,2.46,2,15,11:00,07:09
31018,-0.39,2.46,2,15,11:00,17:59
31018,-0.39,2.46,2,15,09:00,22:58
31018,-0.39,2.46,2,15,19:00,21:47
31018,-0.39,2.46,2,15,14:00,10:27
31018,-0.39,2.46,2,15,19:00,07:48
31019,1.06,1.14,3,5,18:00,13:15
31019,1.06,1.14,3,5,07:00,08:18
31019,1.06,1.14,3,5,07:00,18:36
31019,1.06,1.14,3,5,09:00,12:33
31019,1.06,1.14,3,5,08:00,17:09
31020,-0.03,-1.65,0,7,17:00,17:05
31020,-0.03,-1.65,0,7,18:00,20:26
31020,-0.03,-1.65,0,7,19:00,19:44
31020,-0.03,-1.65,0,7,14:00,14:01
31020,-0.03,-1.65,0,7,11:00,11:17
31020,-0.03,-1.65,0,7,18:00,19:01
31020,-0.03,-1.65,0,7,18:00,19:39
31021,1.62,-0.17,2,2,18:00,12:47
31021,1.62,-0.17,2,2,18:00,12:24
31022,-0.52,-0.72,3,15,18:00,18:46
31022,-0.52,-0.72,3,15,08:00,08:14
31022,-0.52,-0.72,3,15,19:00,19:14
31022,-0.52,-0.72,3,15,14:00,14:42
31022,-0.52,-0.72,3,15,08:00,08:16
31022,-0.52,-0.72,3,15,18:00,18:36
31022,-0.52,-0.72,3,15,14:00,14:03
31022,-0.52,-0.72,3,15,09:00,09:47
31022,-0.52,-0.72,3,15,09:00,10:32
31022,-0.52,-0.72,3,15,18:00,18:20
31022,-0.52,-0.72,3,15,14:00,14:07
31022,-0.52,-0.72,3,15,12:00,12:27
31022,-0.52,-0.72,3,15,11:00,11:21
31022,-0.52,-0.72,3,15,14:00,17:34
31022,-0.52,-0.72,3,15,19:00,19:48
31023,0.38,0.34,0,13,08:00,15:39
31023,0.38,0.34,0,13,07:00,14:09
31023,0.38,0.34,0,13,16:00,08:44
31023,0.38,0.34,0,13,10:00,17:32
31023,0.38,0.34,0,13,20:00,06:46
31023,0.38,0.34,0,13,20:00,10:37
31023,0.38,0.34,0,13,08:00,09:40
31023,0.38,0.34,0,13,09:00,10:05
31023,0.38,0.34,0,13,08:00,21:14
31023,0.38,0.34,0,13,17:00,08:25
31023,0.38,0.34,0,13,17:00,09:47
31023,0.38,0.34,0,13,09:00,12:45
31023,0.38,0.34,0,13,08:00,08:19
31024,-1.02,-1.4,3,5,20:00,20:07
31024,-1.02,-1.4,3,5,19:00,19:49
31024,-1.02,-1.4,3,5,18:00,18:18
31024,-1.02,-1.4,3,5,12:00,12:12
31024,-1.02,-1.4,3,5,18:00,19:56
31025,0.81,-0.15,2,7,17:00,13:54
31025,0.81,-0.15,2,7,17:00,19:19
31025,0.81,-0.15,2,7,11:00,07:39
31025,0.81,-0.15,2,7,18:00,21:13
31025,0.81,-0.15,2,7,13:00,21:16
31025,0.81,-0.15,2,7,11:00,17:53
31025,0.81,-0.15,2,7,16:00,12:35
31026,0.21,2.85,0,13,13:00,20:31
31026,0.21,2.85,0,13,07:00,09:37
31026,0.21,2.85,0,13,20:00,08:29
31026,0.21,2.85,0,13,09:00,15:01
31026,0.21,2.85,0,13,11:00,12:32
31026,0.21,2.85,0,13,09:00,16:00
31026,0.21,2.85,0,13,17:00,09:32
31026,0.21,2.85,0,13,09:00,19:45
31026,0.21,2.85,0,13,07:00,07:23
31026,0.21,2.85,0,13,20:00,11:59
31026,0.21,2.85,0,13,09:00,07:21
31026,0.21,2.85,0,13,19:00,19:27
31026,0.21,2.85,0,13,09:00,08:19
31027,-0.8,1.06,2,5,16:00,00:41
31027,-0.8,1.06,2,5,09:00,07:18
31027,-0.8,1.06,2,5,17:00,18:45
31027,-0.8,1.06,2,5,17:00,22:21
31027,-0.8,1.06,2,5,15:00,22:50
31028,-0.76,-0.87,1,1,15:00,23:01
31029,0.82,-0.18,3,13,11:00,20:59
31029,0.82,-0.18,3,13,12:00,20:26
31029,0.82,-0.18,3,13,11:00,20:13
31029,0.82,-0.18,3,13,19:00,13:14
31029,0.82,-0.18,3,13,11:00,15:48
31029,0.82,-0.18,3,13,13:00,13:50
31029,0.82,-0.18,3,13,17:00,16:20
31029,0.82,-0.18,3,13,08:00,10:02
31029,0.82,-0.18,3,13,20:00,13:37
31029,0.82,-0.18,3,13,08:00,16:35
31029,0.82,-0.18,3,13,09:00,17:52
31029,0.82,-0.18,3,13,09:00,19:40
31029,0.82,-0.18,3,13,10:00,21:30
31030,0.59,-1.28,3,7,12:00,08:34
31030,0.59,-1.28,3,7,16:00,16:08
31030,0.59,-1.28,3,7,17:00,09:05
31030,0.59,-1.28,3,7,13:00,11:03
31030,0.59,-1.28,3,7,17:00,22:11
31030,0.59,-1.28,3,7,12:00,20:36
31030,0.59,-1.28,3,7,10:00,13:49
31031,-1.04,0.53,3,10,13:00,13:07
31031,-1.04,0.53,3,10,09:00,15:05
31031,-1.04,0.53,3,10,11:00,12:33
31031,-1.04,0.53,3,10,19:00,19:31
31031,-1.04,0.53,3,10,09:00,09:07
31031,-1.04,0.53,3,10,13:00,13:51
31031,-1.04,0.53,3,10,12:00,12:10
31031,-1.04,0.53,3,10,16:00,16:06
31031,-1.04,0.53,3,10,20:00,20:21
31031,-1.04,0.53,3,10,18:00,10:14
31032,0.33,-0.74,0,7,12:00,23:59
31032,0.33,-0.74,0,7,14:00,15:17
31032,0.33,-0.74,0,7,17:00,11:56
31032,0.33,-0.74,0,7,18:00,23:18
31032,0.33,-0.74,0,7,19:00,00:17
31032,0.33,-0.74,0,7,20:00,07:56
31032,0.33,-0.74,0,7,07:00,20:53
31033,0.04,-0.62,2,6,09:00,09:13
31033,0.04,-0.62,2,6,17:00,22:18
31033,0.04,-0.62,2,6,18:00,19:31
31033,0.04,-0.62,2,6,15:00,14:42
31033,0.04,-0.62,2,6,07:00,21:38
31033,0.04,-0.62,2,6,14:00,00:09
31034,1.06,-0.12,3,13,12:00,21:18
31034,1.06,-0.12,3,13,14:00,21:00
