id,X1,X2,X3,M,TS,TO
83001,0.62,-0.74,2,13,19:00,09:56
83001,0.62,-0.74,2,13,15:00,22:39
83001,0.62,-0.74,2,13,14:00,13:25
83001,0.62,-0.74,2,13,13:00,21:16
83001,0.62,-0.74,2,13,12:00,10:26
83001,0.62,-0.74,2,13,10:00,20:19
83001,0.62,-0.74,2,13,19:00,19:48
83001,0.62,-0.74,2,13,16:00,18:17
83001,0.62,-0.74,2,13,13:00,10:01
83001,0.62,-0.74,2,13,08:00,19:00
83001,0.62,-0.74,2,13,13:00,22:51
83001,0.62,-0.74,2,13,12:00,23:28
83001,0.62,-0.74,2,13,20:00,19:24
83002,-0.56,1.35,2,3,09:00,17:31
83002,-0.56,1.35,2,3,07:00,08:37
83002,-0.56,1.35,2,3,11:00,08:00
83003,-0.32,1.02,0,11,18:00,18:04
83003,-0.32,1.02,0,11,20:00,08:52
83003,-0.32,1.02,0,11,11:00,11:17
83003,-0.32,1.02,0,11,18:00,18:12
83003,-0.32,1.02,0,11,09:00,09:04
83003,-0.32,1.02,0,11,15:00,15:15
83003,-0.32,1.02,0,11,13:00,13:21
83003,-0.32,1.02,0,11,09:00,09:51
83003,-0.32,1.02,0,11,08:00,09:51
83003,-0.32,1.02,0,11,11:00,11:41
83003,-0.32,1.02,0,11,14:00,15:36
83004,1.57,-1.72,3,7,15:00,20:40
83004,1.57,-1.72,3,7,08:00,22:26
83004,1.57,-1.72,3,7,07:00,17:20
83004,1.57,-1.72,3,7,17:00,09:05
83004,1.57,-1.72,3,7,17:00,11:01
83004,1.57,-1.72,3,7,20:00,14:20
83004,1.57,-1.72,3,7,09:00,09:29
83005,2.0,0.58,2,8,14:00,13:44
83005,2.0,0.58,2,8,17:00,07:44
83005,2.0,0.58,2,8,12:00,20:20
83005,2.0,0.58,2,8,08:00,16:38
83005,2.0,0.58,2,8,07:00,09:34
83005,2.0,0.58,2,8,10:00,18:01
83005,2.0,0.58,2,8,13:00,15:33
83005,2.0,0.58,2,8,13:00,09:27
83006,-0.42,-0.99,0,4,08:00,08:29
