id,X1,X2,X3,M,TS,TO
93001,-0.97,-1.53,1,7,08:00,22:54
93001,-0.97,-1.53,1,7,09:00,12:34
93001,-0.97,-1.53,1,7,07:00,08:10
93001,-0.97,-1.53,1,7,15:00,08:56
93001,-0.97,-1.53,1,7,20:00,08:58
93001,-0.97,-1.53,1,7,19:00,21:16
93001,-0.97,-1.53,1,7,17:00,09:28
93002,0.54,-1.57,1,1,13:00,19:06
93003,-0.1,0.45,3,6,17:00,17:15
93003,-0.1,0.45,3,6,15:00,15:16
93003,-0.1,0.45,3,6,20:00,20:22
93003,-0.1,0.45,3,6,09:00,18:11
93003,-0.1,0.45,3,6,07:00,07:13
93003,-0.1,0.45,3,6,17:00,17:47
93004,-0.04,-2.56,1,4,17:00,17:43
93004,-0.04,-2.56,1,4,17:00,22:52
93004,-0.04,-2.56,1,4,07:00,08:17
93004,-0.04,-2.56,1,4,19:00,09:55
93005,1.55,2.55,2,13,10:00,14:09
93005,1.55,2.55,2,13,10:00,10:06
93005,1.55,2.55,2,13,11:00,09:47
93005,1.55,2.55,2,13,20:00,13:20
93005,1.55,2.55,2,13,17:00,12:12
93005,1.55,2.55,2,13,16:00,08:48
93005,1.55,2.55,2,13,10:00,09:32
93005,1.55,2.55,2,13,16:00,07:12
93005,1.55,2.55,2,13,20:00,08:30
93005,1.55,2.55,2,13,15:00,10:05
93005,1.55,2.55,2,13,07:00,09:23
93005,1.55,2.55,2,13,17:00,10:58
93005,1.55,2.55,2,13,10:00,09:52
93006,0.83,-1.58,1,2,16:00,18:10
93006,0.83,-1.58,1,2,19:00,19:17
93007,0.59,-0.56,2,2,19:00,20:47
93007,0.59,-0.56,2,2,12:00,12:19
93008,-1.45,2.12,2,3,10:00,22:58
93008,-1.45,2.12,2,3,08:00,05:59
93008,-1.45,2.12,2,3,17:00,08:50
93009,-0.22,1.82,2,1,12:00,20:33
93010,-1.02,1.92,0,10,10:00,10:02
93010,-1.02,1.92,0,10,09:00,09:04
93010,-1.02,1.92,0,10,12:00,13:40
93010,-1.02,1.92,0,10,17:00,17:12
93010,-1.02,1.92,0,10,17:00,17:10
93010,-1.02,1.92,0,10,12:00,12:21
93010,-1.02,1.92,0,10,16:00,16:10
93010,-1.02,1.92,0,10,16:00,16:36
93010,-1.02,1.92,0,10,09:00,09:49
93010,-1.02,1.92,0,10,11:00,11:09
93011,-0.17,0.02,3,2,12:00,12:24
93011,-0.17,0.02,3,2,07:00,07:09
93012,-0.83,0.57,2,4,09:00,10:12
93012,-0.83,0.57,2,4,09:00,08:56
93012,-0.83,0.57,2,4,12:00,08:42
93012,-0.83,0.57,2,4,20:00,23:08
93013,0.03,-2.44,2,3,10:00,13:04
93013,0.03,-2.44,2,3,18:00,13:40
93013,0.03,-2.44,2,3,11:00,08:23
93014,0.13,0.71,2,6,14:00,20:08
93014,0.13,0.71,2,6,16:00,09:56
93014,0.13,0.71,2,6,11:00,18:05
93014,0.13,0.71,2,6,14:00,08:48
93014,0.13,0.71,2,6,08:00,20:09
93014,0.13,0.71,2,6,15:00,12:31
93015,-1.44,-2.11,1,9,14:00,14:09
93015,-1.44,-2.11,1,9,08:00,08:07
93015,-1.44,-2.11,1,9,10:00,20:02
93015,-1.44,-2.11,1,9,07:00,19:25
93015,-1.44,-2.11,1,9,16:00,18:22
93015,-1.44,-2.11,1,9,12:00,07:23
93015,-1.44,-2.11,1,9,13:00,21:48
93015,-1.44,-2.11,1,9,14:00,08:46
93015,-1.44,-2.11,1,9,12:00,08:10
93016,-0.39,1.51,0,14,18:00,18:19
93016,-0.39,1.51,0,14,12:00,13:29
93016,-0.39,1.51,0,14,08:00,08:16
93016,-0.39,1.51,0,14,16:00,16:33
93016,-0.39,1.51,0,14,08:00,08:08
93016,-0.39,1.51,0,14,18:00,18:04
93016,-0.39,1.51,0,14,20:00,20:10
93016,-0.39,1.51,0,14,11:00,12:25
93016,-0.39,1.51,0,14,10:00,10:08
93016,-0.39,1.51,0,14,12:00,08:57
93016,-0.39,1.51,0,14,19:00,19:00
93016,-0.39,1.51,0,14,12:00,12:37
93016,-0.39,1.51,0,14,20:00,20:18
93016,-0.39,1.51,0,14,09:00,10:06
93017,-0.69,-0.52,3,7,10:00,10:00
93017,-0.69,-0.52,3,7,19:00,19:37
93017,-0.69,-0.52,3,7,17:00,17:49
93017,-0.69,-0.52,3,7,18:00,19:39
93017,-0.69,-0.52,3,7,10:00,10:11
93017,-0.69,-0.52,3,7,08:00,08:33
93017,-0.69,-0.52,3,7,20:00,21:17
93018,-0.16,0.7,2,9,12:00,08:47
93018,-0.16,0.7,2,9,12:00,19:14
93018,-0.16,0.7,2,9,19:00,17:58
93018,-0.16,0.7,2,9,07:00,20:36
93018,-0.16,0.7,2,9,20:00,01:01
93018,-0.16,0.7,2,9,19:00,19:19
93018,-0.16,0.7,2,9,19:00,11:02
93018,-0.16,0.7,2,9,08:00,21:18
93018,-0.16,0.7,2,9,15:00,09:36
93019,0.52,0.16,1,12,17:00,13:34
93019,0.52,0.16,1,12,11:00,09:44
93019,0.52,0.16,1,12,07:00,11:31
93019,0.52,0.16,1,12,12:00,09:00
93019,0.52,0.16,1,12,12:00,10:00
93019,0.52,0.16,1,12,14:00,08:07
93019,0.52,0.16,1,12,14:00,12:54
93019,0.52,0.16,1,12,20:00,10:21
93019,0.52,0.16,1,12,11:00,11:57
93019,0.52,0.16,1,12,16:00,12:03
93019,0.52,0.16,1,12,11:00,11:36
93019,0.52,0.16,1,12,12:00,09:05
93020,-0.11,-1.61,2,3,18:00,00:42
93020,-0.11,-1.61,2,3,10:00,20:26
93020,-0.11,-1.61,2,3,14:00,10:20
93021,0.84,0.12,2,1,07:00,09:00
93022,-1.14,-1.92,3,3,20:00,20:47
93022,-1.14,-1.92,3,3,07:00,07:02
93022,-1.14,-1.92,3,3,12:00,19:00
93023,0.81,1.84,2,1,09:00,10:10
93024,0.62,3.73,1,10,15:00,12:25
93024,0.62,3.73,1,10,18:00,19:04
93024,0.62,3.73,1,10,20:00,17:04
93024,0.62,3.73,1,10,13:00,13:11
93024,0.62,3.73,1,10,10:00,09:28
93024,0.62,3.73,1,10,19:00,12:12
93024,0.62,3.73,1,10,18:00,06:22
93024,0.62,3.73,1,10,09:00,09:06
93024,0.62,3.73,1,10,17:00,13:05
93024,0.62,3.73,1,10,17:00,13:46
93025,-0.22,0.05,2,6,09:00,11:28
93025,-0.22,0.05,2,6,09:00,08:53
93025,-0.22,0.05,2,6,10:00,08:23
93025,-0.22,0.05,2,6,17:00,12:13
93025,-0.22,0.05,2,6,07:00,16:41
93025,-0.22,0.05,2,6,12:00,09:02
93026,0.56,-1.39,2,13,10:00,21:09
93026,0.56,-1.39,2,13,14:00,14:43
93026,0.56,-1.39,2,13,12:00,13:55
93026,0.56,-1.39,2,13,12:00,11:00
93026,0.56,-1.39,2,13,11:00,14:45
93026,0.56,-1.39,2,13,15:00,09:37
93026,0.56,-1.39,2,13,19:00,09:12
93026,0.56,-1.39,2,13,14:00,21:17
93026,0.56,-1.39,2,13,20:00,23:12
93026,0.56,-1.39,2,13,10:00,22:14
93026,0.56,-1.39,2,13,16:00,08:40
93026,0.56,-1.39,2,13,13:00,16:55
93026,0.56,-1.39,2,13,10:00,14:03
93027,-0.88,0.92,1,14,14:00,09:28
93027,-0.88,0.92,1,14,14:00,10:31
93027,-0.88,0.92,1,14,10:00,22:02
93027,-0.88,0.92,1,14,17:00,08:47
93027,-0.88,0.92,1,14,17:00,20:30
93027,-0.88,0.92,1,14,08:00,06:43
93027,-0.88,0.92,1,14,13:00,09:19
93027,-0.88,0.92,1,14,19:00,23:34
93027,-0.88,0.92,1,14,17:00,08:12
93027,-0.88,0.92,1,14,09:00,19:22
93027,-0.88,0.92,1,14,08:00,09:08
93027,-0.88,0.92,1,14,18:00,21:24
93027,-0.88,0.92,1,14,20:00,10:59
93027,-0.88,0.92,1,14,17:00,08:27
93028,0.16,-1.04,0,7,19:00,11:40
93028,0.16,-1.04,0,7,18:00,12:52
93028,0.16,-1.04,0,7,14:00,12:51
93028,0.16,-1.04,0,7,13:00,20:24
93028,0.16,-1.04,0,7,12:00,12:34
93028,0.16,-1.04,0,7,17:00,15:58
93028,0.16,-1.04,0,7,15:00,16:42
93029,-0.55,-1.13,2,14,11:00,20:48
93029,-0.55,-1.13,2,14,15:00,20:16
93029,-0.55,-1.13,2,14,07:00,07:34
93029,-0.55,-1.13,2,14,11:00,08:01
93029,-0.55,-1.13,2,14,19:00,18:57
93029,-0.55,-1.13,2,14,10:00,09:36
93029,-0.55,-1.13,2,14,16:00,06:00
93029,-0.55,-1.13,2,14,09:00,10:38
93029,-0.55,-1.13,2,14,08:00,07:02
93029,-0.55,-1.13,2,14,07:00,10:15
93029,-0.55,-1.13,2,14,17:00,21:28
93029,-0.55,-1.13,2,14,13:00,09:29
93029,-0.55,-1.13,2,14,12:00,10:27
93029,-0.55,-1.13,2,14,19:00,17:29
93030,0.61,-1.6,3,10,17:00,11:18
93030,0.61,-1.6,3,10,16:00,12:29
93030,0.61,-1.6,3,10,08:00,22:02
93030,0.61,-1.6,3,10,13:00,00:09
93030,0.61,-1.6,3,10,15:00,20:24
93030,0.61,-1.6,3,10,19:00,12:57
93030,0.61,-1.6,3,10,13:00,18:00
93030,0.61,-1.6,3,10,17:00,18:36
93030,0.61,-1.6,3,10,15:00,09:50
93030,0.61,-1.6,3,10,08:00,19:01
93031,-1.95,2.49,3,8,08:00,08:08
93031,-1.95,2.49,3,8,19:00,19:16
93031,-1.95,2.49,3,8,15:00,15:05
93031,-1.95,2.49,3,8,09:00,10:24
93031,-1.95,2.49,3,8,16:00,17:43
93031,-1.95,2.49,3,8,14:00,14:06
93031,-1.95,2.49,3,8,13:00,14:55
93031,-1.95,2.49,3,8,15:00,16:06
93032,-0.99,-2.42,3,5,19:00,21:46
93032,-0.99,-2.42,3,5,09:00,09:33
93032,-0.99,-2.42,3,5,16:00,16:01
93032,-0.99,-2.42,3,5,17:00,18:32
93032,-0.99,-2.42,3,5,07:00,07:01
93033,-1.21,-1.42,2,10,15:00,09:31
93033,-1.21,-1.42,2,10,20:00,09:27
93033,-1.21,-1.42,2,10,10:00,20:40
93033,-1.21,-1.42,2,10,12:00,22:43
93033,-1.21,-1.42,2,10,12:00,07:58
93033,-1.21,-1.42,2,10,17:00,10:00
93033,-1.21,-1.42,2,10,18:00,20:00
93033,-1.21,-1.42,2,10,20:00,18:07
93033,-1.21,-1.42,2,10,09:00,08:22
93033,-1.21,-1.42,2,10,17:00,19:07
93034,1.19,1.31,0,2,19:00,08:06
93034,1.19,1.31,0,2,18:00,15:46
93035,-0.24,0.03,0,3,12:00,12:58
93035,-0.24,0.03,0,3,08:00,08:03
93035,-0.24,0.03,0,3,14:00,14:24
93036,-0.78,-0.49,2,7,08:00,18:23
93036,-0.78,-0.49,2,7,08:00,08:14
93036,-0.78,-0.49,2,7,11:00,14:15
93036,-0.78,-0.49,2,7,15:00,14:50
93036,-0.78,-0.49,2,7,18:00,22:23
93036,-0.78,-0.49,2,7,20:00,00:12
93036,-0.78,-0.49,2,7,18:00,20:49
93037,0.96,0.63,1,2,14:00,13:01
93037,0.96,0.63,1,2,17:00,10:12
93038,0.18,-0.55,2,3,09:00,09:10
93038,0.18,-0.55,2,3,16:00,09:38
93038,0.18,-0.55,2,3,10:00,14:21
93039,-0.58,1.24,1,13,12:00,08:10
93039,-0.58,1.24,1,13,13:00,20:14
93039,-0.58,1.24,1,13,13:00,08:28
93039,-0.58,1.24,1,13,12:00,22:12
93039,-0.58,1.24,1,13,19:00,07:58
93039,-0.58,1.24,1,13,17:00,18:50
93039,-0.58,1.24,1,13,17:00,22:38
93039,-0.58,1.24,1,13,11:00,22:28
