id,X1,X2,X3,M,TS,TO
63001,-0.52,-2.25,0,13,20:00,20:02
63001,-0.52,-2.25,0,13,16:00,16:04
63001,-0.52,-2.25,0,13,15:00,16:27
63001,-0.52,-2.25,0,13,13:00,13:17
63001,-0.52,-2.25,0,13,11:00,11:28
63001,-0.52,-2.25,0,13,12:00,13:46
63001,-0.52,-2.25,0,13,19:00,19:50
63001,-0.52,-2.25,0,13,15:00,15:18
63001,-0.52,-2.25,0,13,12:00,12:12
63001,-0.52,-2.25,0,13,08:00,08:19
63001,-0.52,-2.25,0,13,20:00,21:53
63001,-0.52,-2.25,0,13,11:00,11:03
63001,-0.52,-2.25,0,13,19:00,20:06
63002,1.0,2.09,0,13,16:00,08:29
63002,1.0,2.09,0,13,13:00,08:24
63002,1.0,2.09,0,13,11:00,13:45
63002,1.0,2.09,0,13,18:00,10:32
63002,1.0,2.09,0,13,20:00,07:38
63002,1.0,2.09,0,13,08:00,08:01
63002,1.0,2.09,0,13,15:00,15:28
63002,1.0,2.09,0,13,11:00,12:41
63002,1.0,2.09,0,13,20:00,08:04
63002,1.0,2.09,0,13,18:00,14:49
63002,1.0,2.09,0,13,14:00,19:07
63002,1.0,2.09,0,13,07:00,14:07
63002,1.0,2.09,0,13,20:00,12:45
63003,-1.84,-2.24,0,10,13:00,13:02
63003,-1.84,-2.24,0,10,18:00,18:58
63003,-1.84,-2.24,0,10,20:00,20:38
63003,-1.84,-2.24,0,10,14:00,15:22
63003,-1.84,-2.24,0,10,19:00,19:50
63003,-1.84,-2.24,0,10,10:00,10:15
63003,-1.84,-2.24,0,10,18:00,18:09
63003,-1.84,-2.24,0,10,09:00,09:12
63003,-1.84,-2.24,0,10,11:00,11:40
63003,-1.84,-2.24,0,10,08:00,08:03
63004,0.02,0.85,1,4,08:00,09:03
63004,0.02,0.85,1,4,15:00,09:02
63004,0.02,0.85,1,4,09:00,10:09
63004,0.02,0.85,1,4,14:00,13:41
63005,-0.78,0.53,1,2,20:00,09:27
63005,-0.78,0.53,1,2,19:00,18:53
63006,0.53,0.4,3,13,13:00,10:31
63006,0.53,0.4,3,13,11:00,08:51
63006,0.53,0.4,3,13,12:00,16:06
63006,0.53,0.4,3,13,08:00,09:28
63006,0.53,0.4,3,13,13:00,15:17
63006,0.53,0.4,3,13,08:00,10:04
63006,0.53,0.4,3,13,15:00,09:44
63006,0.53,0.4,3,13,16:00,09:15
63006,0.53,0.4,3,13,08:00,11:26
63006,0.53,0.4,3,13,16:00,12:12
63006,0.53,0.4,3,13,14:00,15:05
63006,0.53,0.4,3,13,20:00,08:30
63006,0.53,0.4,3,13,20:00,15:03
63007,-0.64,-1.04,2,3,08:00,10:27
63007,-0.64,-1.04,2,3,11:00,08:40
63007,-0.64,-1.04,2,3,12:00,08:28
63008,-0.89,0.06,2,7,20:00,20:05
63008,-0.89,0.06,2,7,10:00,10:29
63008,-0.89,0.06,2,7,16:00,09:05
63008,-0.89,0.06,2,7,19:00,06:58
63008,-0.89,0.06,2,7,19:00,21:02
63008,-0.89,0.06,2,7,10:00,07:38
63008,-0.89,0.06,2,7,12:00,21:45
63009,-1.84,-1.13,1,4,18:00,18:50
