id,X1,X2,X3,M,TS,TO
35001,-0.25,0.69,0,6,11:00,11:09
35001,-0.25,0.69,0,6,12:00,12:13
35001,-0.25,0.69,0,6,12:00,12:06
35001,-0.25,0.69,0,6,16:00,09:45
35001,-0.25,0.69,0,6,14:00,15:23
35001,-0.25,0.69,0,6,10:00,12:26
35002,0.62,0.7,0,13,18:00,07:45
35002,0.62,0.7,0,13,10:00,08:10
35002,0.62,0.7,0,13,10:00,08:55
35002,0.62,0.7,0,13,16:00,12:48
35002,0.62,0.7,0,13,16:00,10:44
35002,0.62,0.7,0,13,20:00,13:17
35002,0.62,0.7,0,13,07:00,13:15
35002,0.62,0.7,0,13,13:00,14:07
35002,0.62,0.7,0,13,20:00,13:31
35002,0.62,0.7,0,13,15:00,14:52
35002,0.62,0.7,0,13,10:00,07:48
35002,0.62,0.7,0,13,11:00,08:02
35002,0.62,0.7,0,13,18:00,08:19
35003,-0.64,-1.09,1,2,11:00,21:06
35003,-0.64,-1.09,1,2,20:00,20:30
35004,1.06,-0.29,1,12,16:00,17:40
35004,1.06,-0.29,1,12,17:00,20:33
35004,1.06,-0.29,1,12,14:00,20:53
35004,1.06,-0.29,1,12,14:00,11:13
35004,1.06,-0.29,1,12,20:00,23:13
35004,1.06,-0.29,1,12,19:00,00:13
35004,1.06,-0.29,1,12,11:00,21:55
35004,1.06,-0.29,1,12,20:00,21:23
35004,1.06,-0.29,1,12,14:00,22:09
35004,1.06,-0.29,1,12,09:00,13:27
35004,1.06,-0.29,1,12,19:00,11:23
35004,1.06,-0.29,1,12,19:00,15:38
35005,0.02,0.28,3,3,19:00,13:02
35005,0.02,0.28,3,3,20:00,08:41
35005,0.02,0.28,3,3,12:00,07:46
35006,-0.21,-0.22,2,14,15:00,15:07
35006,-0.21,-0.22,2,14,14:00,08:16
35006,-0.21,-0.22,2,14,20:00,17:24
35006,-0.21,-0.22,2,14,18:00,14:33
35006,-0.21,-0.22,2,14,17:00,23:01
35006,-0.21,-0.22,2,14,12:00,19:19
35006,-0.21,-0.22,2,14,19:00,09:36
35006,-0.21,-0.22,2,14,12:00,10:32
35006,-0.21,-0.22,2,14,20:00,01:05
35006,-0.21,-0.22,2,14,09:00,20:08
35006,-0.21,-0.22,2,14,19:00,18:28
35006,-0.21,-0.22,2,14,09:00,09:46
35006,-0.21,-0.22,2,14,12:00,22:32
35006,-0.21,-0.22,2,14,17:00,11:04
35007,1.45,0.68,3,11,09:00,08:33
35007,1.45,0.68,3,11,08:00,08:57
35007,1.45,0.68,3,11,10:00,10:17
35007,1.45,0.68,3,11,07:00,07:42
35007,1.45,0.68,3,11,14:00,08:32
35007,1.45,0.68,3,11,13:00,11:22
35007,1.45,0.68,3,11,10:00,10:19
35007,1.45,0.68,3,11,17:00,14:13
35007,1.45,0.68,3,11,15:00,12:01
35007,1.45,0.68,3,11,20:00,14:39
35007,1.45,0.68,3,11,13:00,11:15
35008,1.01,-0.57,0,10,19:00,21:40
35008,1.01,-0.57,0,10,12:00,08:04
35008,1.01,-0.57,0,10,17:00,18:05
35008,1.01,-0.57,0,10,11:00,12:08
35008,1.01,-0.57,0,10,10:00,15:30
35008,1.01,-0.57,0,10,14:00,21:36
35008,1.01,-0.57,0,10,11:00,19:18
35008,1.01,-0.57,0,10,07:00,11:03
