id,X1,X2,X3,M,TS,TO
81001,1.02,1.26,1,1,12:00,09:10
81002,-0.36,-0.31,1,6,09:00,21:27
81002,-0.36,-0.31,1,6,18:00,22:22
81002,-0.36,-0.31,1,6,09:00,07:59
81002,-0.36,-0.31,1,6,17:00,08:21
81002,-0.36,-0.31,1,6,13:00,18:20
81002,-0.36,-0.31,1,6,17:00,20:39
81003,0.26,1.24,3,11,09:00,18:34
81003,0.26,1.24,3,11,10:00,10:54
81003,0.26,1.24,3,11,19:00,10:36
81003,0.26,1.24,3,11,20:00,08:56
81003,0.26,1.24,3,11,13:00,07:13
81003,0.26,1.24,3,11,08:00,10:02
81003,0.26,1.24,3,11,13:00,14:08
81003,0.26,1.24,3,11,16:00,07:46
81003,0.26,1.24,3,11,14:00,08:52
81003,0.26,1.24,3,11,13:00,15:32
81003,0.26,1.24,3,11,17:00,10:10
81004,-0.1,-0.72,1,6,18:00,08:42
81004,-0.1,-0.72,1,6,17:00,23:08
81004,-0.1,-0.72,1,6,12:00,21:13
81004,-0.1,-0.72,1,6,16:00,08:12
81004,-0.1,-0.72,1,6,18:00,08:30
81004,-0.1,-0.72,1,6,10:00,17:55
81005,0.35,-1.66,1,6,15:00,19:25
81005,0.35,-1.66,1,6,15:00,16:30
81005,0.35,-1.66,1,6,19:00,21:42
81005,0.35,-1.66,1,6,20:00,11:32
81005,0.35,-1.66,1,6,17:00,06:45
81005,0.35,-1.66,1,6,19:00,02:19
81006,1.19,0.34,1,2,12:00,08:56
81006,1.19,0.34,1,2,17:00,06:41
81007,2.7,-0.92,2,8,11:00,12:25
81007,2.7,-0.92,2,8,20:00,15:17
81007,2.7,-0.92,2,8,16:00,16:57
81007,2.7,-0.92,2,8,14:00,13:29
81007,2.7,-0.92,2,8,14:00,22:01
81007,2.7,-0.92,2,8,11:00,18:53
81007,2.7,-0.92,2,8,07:00,23:14
81007,2.7,-0.92,2,8,16:00,19:41
81008,0.74,0.23,3,13,08:00,11:47
81008,0.74,0.23,3,13,12:00,17:26
81008,0.74,0.23,3,13,17:00,08:54
81008,0.74,0.23,3,13,13:00,13:18
81008,0.74,0.23,3,13,12:00,09:12
81008,0.74,0.23,3,13,13:00,09:21
81008,0.74,0.23,3,13,09:00,15:51
81008,0.74,0.23,3,13,15:00,11:19
81008,0.74,0.23,3,13,17:00,09:01
81008,0.74,0.23,3,13,18:00,07:36
81008,0.74,0.23,3,13,08:00,08:29
81008,0.74,0.23,3,13,08:00,09:29
81008,0.74,0.23,3,13,11:00,18:29
81009,-0.34,1.59,0,2,07:00,07:10
81009,-0.34,1.59,0,2,17:00,17:09
81010,-0.03,1.52,2,12,07:00,18:33
81010,-0.03,1.52,2,12,13:00,22:49
81010,-0.03,1.52,2,12,18:00,08:18
81010,-0.03,1.52,2,12,17:00,21:55
81010,-0.03,1.52,2,12,07:00,21:41
81010,-0.03,1.52,2,12,17:00,08:57
81010,-0.03,1.52,2,12,10:00,23:26
81010,-0.03,1.52,2,12,12:00,20:46
81010,-0.03,1.52,2,12,13:00,08:35
81010,-0.03,1.52,2,12,11:00,22:40
81010,-0.03,1.52,2,12,20:00,07:11
81010,-0.03,1.52,2,12,07:00,22:54
81011,-2.46,0.41,0,10,18:00,18:30
81011,-2.46,0.41,0,10,10:00,10:26
81011,-2.46,0.41,0,10,07:00,07:07
81011,-2.46,0.41,0,10,13:00,13:21
81011,-2.46,0.41,0,10,19:00,19:01
81011,-2.46,0.41,0,10,18:00,18:15
81011,-2.46,0.41,0,10,09:00,09:09
81011,-2.46,0.41,0,10,08:00,19:31
81011,-2.46,0.41,0,10,20:00,21:36
81011,-2.46,0.41,0,10,14:00,08:09
81012,0.15,1.34,1,9,15:00,13:51
81012,0.15,1.34,1,9,13:00,08:06
81012,0.15,1.34,1,9,18:00,09:13
81012,0.15,1.34,1,9,19:00,14:22
81012,0.15,1.34,1,9,12:00,09:27
81012,0.15,1.34,1,9,17:00,08:26
81012,0.15,1.34,1,9,20:00,10:29
81012,0.15,1.34,1,9,11:00,21:49
81012,0.15,1.34,1,9,19:00,09:40
81013,-0.1,2.41,1,15,11:00,12:05
81013,-0.1,2.41,1,15,18:00,09:26
81013,-0.1,2.41,1,15,07:00,21:52
81013,-0.1,2.41,1,15,17:00,08:13
81013,-0.1,2.41,1,15,09:00,08:36
81013,-0.1,2.41,1,15,14:00,14:32
81013,-0.1,2.41,1,15,15:00,10:41
81013,-0.1,2.41,1,15,14:00,22:35
81013,-0.1,2.41,1,15,17:00,09:53
81013,-0.1,2.41,1,15,13:00,07:00
81013,-0.1,2.41,1,15,20:00,18:19
81013,-0.1,2.41,1,15,14:00,09:16
81013,-0.1,2.41,1,15,11:00,08:17
81013,-0.1,2.41,1,15,16:00,15:33
81013,-0.1,2.41,1,15,10:00,09:05
81014,1.26,3.09,0,2,14:00,15:19
81014,1.26,3.09,0,2,16:00,08:52
81015,-1.12,0.68,3,6,10:00,10:04
81015,-1.12,0.68,3,6,14:00,15:58
81015,-1.12,0.68,3,6,07:00,07:04
81015,-1.12,0.68,3,6,11:00,11:22
81015,-1.12,0.68,3,6,14:00,14:26
81015,-1.12,0.68,3,6,07:00,07:35
81016,-0.66,2.46,1,4,16:00,08:40
81016,-0.66,2.46,1,4,18:00,09:33
81016,-0.66,2.46,1,4,08:00,01:57
81016,-0.66,2.46,1,4,13:00,08:26
81017,0.7,0.23,0,8,20:00,10:35
81017,0.7,0.23,0,8,16:00,10:01
81017,0.7,0.23,0,8,14:00,08:56
81017,0.7,0.23,0,8,16:00,13:22
81017,0.7,0.23,0,8,11:00,12:27
81017,0.7,0.23,0,8,09:00,13:27
81017,0.7,0.23,0,8,14:00,07:54
81017,0.7,0.23,0,8,18:00,15:18
81018,0.04,0.24,2,9,08:00,07:57
81018,0.04,0.24,2,9,10:00,23:18
81018,0.04,0.24,2,9,07:00,09:02
81018,0.04,0.24,2,9,14:00,07:31
81018,0.04,0.24,2,9,14:00,18:36
81018,0.04,0.24,2,9,20:00,08:31
81018,0.04,0.24,2,9,12:00,09:28
81018,0.04,0.24,2,9,20:00,07:07
81018,0.04,0.24,2,9,18:00,12:28
81019,0.55,-1.64,2,12,07:00,12:31
81019,0.55,-1.64,2,12,16:00,20:18
81019,0.55,-1.64,2,12,14:00,11:51
81019,0.55,-1.64,2,12,13:00,19:59
81019,0.55,-1.64,2,12,08:00,21:30
81019,0.55,-1.64,2,12,16:00,22:12
81019,0.55,-1.64,2,12,07:00,14:23
81019,0.55,-1.64,2,12,16:00,18:30
81019,0.55,-1.64,2,12,13:00,20:14
81019,0.55,-1.64,2,12,14:00,08:03
81019,0.55,-1.64,2,12,13:00,19:52
81019,0.55,-1.64,2,12,09:00,07:53
81020,-0.72,-0.04,3,9,15:00,15:11
81020,-0.72,-0.04,3,9,09:00,10:11
81020,-0.72,-0.04,3,9,18:00,18:16
81020,-0.72,-0.04,3,9,16:00,17:48
81020,-0.72,-0.04,3,9,17:00,17:32
81020,-0.72,-0.04,3,9,12:00,13:04
81020,-0.72,-0.04,3,9,13:00,13:02
81020,-0.72,-0.04,3,9,16:00,16:01
81020,-0.72,-0.04,3,9,16:00,16:23
81021,-0.48,0.25,0,14,15:00,15:20
81021,-0.48,0.25,0,14,14:00,15:18
81021,-0.48,0.25,0,14,10:00,11:01
81021,-0.48,0.25,0,14,14:00,14:13
81021,-0.48,0.25,0,14,17:00,17:05
81021,-0.48,0.25,0,14,19:00,19:06
81021,-0.48,0.25,0,14,17:00,17:55
81021,-0.48,0.25,0,14,18:00,18:50
81021,-0.48,0.25,0,14,17:00,17:24
81021,-0.48,0.25,0,14,19:00,19:25
81021,-0.48,0.25,0,14,13:00,13:23
81021,-0.48,0.25,0,14,08:00,08:23
81021,-0.48,0.25,0,14,16:00,16:37
