id,X1,X2,X3,M,TS,TO
26001,0.45,-1.23,1,10,12:00,20:32
26001,0.45,-1.23,1,10,12:00,13:49
26001,0.45,-1.23,1,10,11:00,20:35
26001,0.45,-1.23,1,10,16:00,12:36
26001,0.45,-1.23,1,10,11:00,21:13
26001,0.45,-1.23,1,10,12:00,21:55
26001,0.45,-1.23,1,10,18:00,16:06
26001,0.45,-1.23,1,10,07:00,10:18
26001,0.45,-1.23,1,10,14:00,23:54
26001,0.45,-1.23,1,10,12:00,12:27
26002,0.09,-1.14,1,6,17:00,13:03
26002,0.09,-1.14,1,6,20:00,18:20
26002,0.09,-1.14,1,6,17:00,02:15
26002,0.09,-1.14,1,6,12:00,06:09
26002,0.09,-1.14,1,6,09:00,20:49
26002,0.09,-1.14,1,6,18:00,20:08
26003,-0.74,0.35,0,8,17:00,17:23
26003,-0.74,0.35,0,8,20:00,21:27
26003,-0.74,0.35,0,8,08:00,08:35
26003,-0.74,0.35,0,8,15:00,15:02
26003,-0.74,0.35,0,8,07:00,07:08
26003,-0.74,0.35,0,8,09:00,10:45
26003,-0.74,0.35,0,8,12:00,12:10
26003,-0.74,0.35,0,8,11:00,12:03
26004,-1.15,1.58,3,6,10:00,10:21
26004,-1.15,1.58,3,6,13:00,13:38
26004,-1.15,1.58,3,6,19:00,21:00
26004,-1.15,1.58,3,6,10:00,11:50
26004,-1.15,1.58,3,6,18:00,00:38
26004,-1.15,1.58,3,6,14:00,14:04
26005,1.27,-0.14,1,5,19:00,21:18
26005,1.27,-0.14,1,5,07:00,17:49
26005,1.27,-0.14,1,5,15:00,17:23
26005,1.27,-0.14,1,5,12:00,22:09
26005,1.27,-0.14,1,5,14:00,11:12
26006,-0.94,2.26,0,4,10:00,11:16
26006,-0.94,2.26,0,4,09:00,09:35
26006,-0.94,2.26,0,4,19:00,19:29
26006,-0.94,2.26,0,4,15:00,15:16
26007,0.01,-1.36,1,2,10:00,15:35
26007,0.01,-1.36,1,2,13:00,13:30
26008,1.52,0.14,0,10,19:00,10:51
26008,1.52,0.14,0,10,10:00,15:40
26008,1.52,0.14,0,10,09:00,21:24
26008,1.52,0.14,0,10,07:00,09:47
26008,1.52,0.14,0,10,08:00,09:18
26008,1.52,0.14,0,10,14:00,09:21
26008,1.52,0.14,0,10,13:00,10:08
26008,1.52,0.14,0,10,17:00,12:44
26008,1.52,0.14,0,10,12:00,13:47
26008,1.52,0.14,0,10,09:00,14:25
26009,0.72,3.16,3,4,15:00,17:36
26009,0.72,3.16,3,4,14:00,14:50
26009,0.72,3.16,3,4,17:00,07:27
26009,0.72,3.16,3,4,08:00,15:11
26010,-0.44,-0.59,3,14,18:00,18:43
26010,-0.44,-0.59,3,14,08:00,08:10
26010,-0.44,-0.59,3,14,16:00,16:53
26010,-0.44,-0.59,3,14,07:00,07:57
26010,-0.44,-0.59,3,14,17:00,17:33
26010,-0.44,-0.59,3,14,12:00,13:51
26010,-0.44,-0.59,3,14,20:00,20:38
26010,-0.44,-0.59,3,14,12:00,13:42
26010,-0.44,-0.59,3,14,17:00,18:34
26010,-0.44,-0.59,3,14,07:00,08:28
26010,-0.44,-0.59,3,14,13:00,13:35
26010,-0.44,-0.59,3,14,10:00,10:40
26010,-0.44,-0.59,3,14,19:00,21:14
26010,-0.44,-0.59,3,14,13:00,13:37
26011,0.72,0.1,2,1,12:00,09:13
26012,-2.13,1.04,3,7,13:00,13:02
26012,-2.13,1.04,3,7,16:00,16:06
26012,-2.13,1.04,3,7,20:00,22:03
26012,-2.13,1.04,3,7,10:00,11:01
26012,-2.13,1.04,3,7,09:00,08:46
26012,-2.13,1.04,3,7,12:00,13:01
26012,-2.13,1.04,3,7,12:00,12:12
26013,0.9,1.78,1,3,10:00,07:49
26013,0.9,1.78,1,3,11:00,12:59
26013,0.9,1.78,1,3,17:00,09:00
26014,2.33,0.24,3,11,10:00,20:00
26014,2.33,0.24,3,11,17:00,16:39
26014,2.33,0.24,3,11,15:00,14:32
26014,2.33,0.24,3,11,08:00,09:32
26014,2.33,0.24,3,11,17:00,07:24
26014,2.33,0.24,3,11,20:00,14:41
26014,2.33,0.24,3,11,12:00,16:58
26014,2.33,0.24,3,11,14:00,08:54
26014,2.33,0.24,3,11,12:00,08:31
26014,2.33,0.24,3,11,19:00,08:18
26014,2.33,0.24,3,11,18:00,17:27
26015,-0.39,0.66,3,9,13:00,13:39
26015,-0.39,0.66,3,9,08:00,09:04
26015,-0.39,0.66,3,9,20:00,20:26
26015,-0.39,0.66,3,9,14:00,20:58
26015,-0.39,0.66,3,9,11:00,11:40
26015,-0.39,0.66,3,9,14:00,15:52
26015,-0.39,0.66,3,9,09:00,09:54
26015,-0.39,0.66,3,9,14:00,14:40
26015,-0.39,0.66,3,9,14:00,16:27
26016,1.22,2.3,2,13,19:00,08:36
26016,1.22,2.3,2,13,14:00,13:51
26016,1.22,2.3,2,13,18:00,08:58
26016,1.22,2.3,2,13,08:00,13:02
26016,1.22,2.3,2,13,19:00,09:24
26016,1.22,2.3,2,13,08:00,08:51
26016,1.22,2.3,2,13,13:00,09:25
26016,1.22,2.3,2,13,16:00,10:43
26016,1.22,2.3,2,13,17:00,07:58
26016,1.22,2.3,2,13,16:00,04:18
26016,1.22,2.3,2,13,20:00,09:46
26016,1.22,2.3,2,13,07:00,07:01
26016,1.22,2.3,2,13,08:00,13:33
26017,3.08,0.83,1,2,08:00,08:47
26017,3.08,0.83,1,2,20:00,13:25
26018,-0.94,1.19,3,2,17:00,18:35
26018,-0.94,1.19,3,2,19:00,22:20
26019,1.8,0.65,2,1,11:00,10:12
26020,0.81,1.43,1,6,16:00,12:08
26020,0.81,1.43,1,6,20:00,06:49
26020,0.81,1.43,1,6,14:00,10:21
26020,0.81,1.43,1,6,12:00,14:18
26020,0.81,1.43,1,6,10:00,16:32
26020,0.81,1.43,1,6,16:00,07:23
26021,0.43,0.75,1,8,07:00,14:17
26021,0.43,0.75,1,8,12:00,14:27
26021,0.43,0.75,1,8,18:00,13:11
26021,0.43,0.75,1,8,10:00,09:14
26021,0.43,0.75,1,8,09:00,09:41
26021,0.43,0.75,1,8,14:00,09:52
26021,0.43,0.75,1,8,13:00,08:56
26021,0.43,0.75,1,8,20:00,08:35
26022,0.53,-0.44,3,8,16:00,13:41
26022,0.53,-0.44,3,8,10:00,22:57
26022,0.53,-0.44,3,8,16:00,17:10
26022,0.53,-0.44,3,8,14:00,19:46
26022,0.53,-0.44,3,8,07:00,11:31
26022,0.53,-0.44,3,8,08:00,22:47
26022,0.53,-0.44,3,8,07:00,23:18
26022,0.53,-0.44,3,8,14:00,21:01
26023,-2.16,-0.43,3,15,20:00,20:02
26023,-2.16,-0.43,3,15,09:00,09:40
26023,-2.16,-0.43,3,15,20:00,20:47
26023,-2.16,-0.43,3,15,09:00,10:09
26023,-2.16,-0.43,3,15,16:00,16:03
26023,-2.16,-0.43,3,15,08:00,09:15
26023,-2.16,-0.43,3,15,17:00,17:01
26023,-2.16,-0.43,3,15,09:00,09:56
26023,-2.16,-0.43,3,15,12:00,12:03
26023,-2.16,-0.43,3,15,15:00,15:15
26023,-2.16,-0.43,3,15,13:00,13:16
26023,-2.16,-0.43,3,15,09:00,09:17
26023,-2.16,-0.43,3,15,15:00,15:36
26023,-2.16,-0.43,3,15,18:00,18:06
26023,-2.16,-0.43,3,15,18:00,18:57
26024,-2.05,1.1,3,8,13:00,13:10
26024,-2.05,1.1,3,8,15:00,15:07
26024,-2.05,1.1,3,8,19:00,19:19
26024,-2.05,1.1,3,8,16:00,16:57
26024,-2.05,1.1,3,8,17:00,17:11
26024,-2.05,1.1,3,8,18:00,19:14
26024,-2.05,1.1,3,8,11:00,11:21
26024,-2.05,1.1,3,8,16:00,17:01
26025,0.01,-1.87,1,3,20:00,19:44
26025,0.01,-1.87,1,3,14:00,11:23
26025,0.01,-1.87,1,3,11:00,18:12
26026,1.21,-2.48,1,2,14:00,20:41
26026,1.21,-2.48,1,2,20:00,14:03
26027,-0.79,-1.6,3,4,11:00,14:37
26027,-0.79,-1.6,3,4,20:00,00:42
26027,-0.79,-1.6,3,4,09:00,09:05
26027,-0.79,-1.6,3,4,11:00,11:25
26028,-0.17,-0.32,1,12,09:00,21:09
26028,-0.17,-0.32,1,12,15:00,21:17
26028,-0.17,-0.32,1,12,12:00,20:01
26028,-0.17,-0.32,1,12,19:00,09:23
26028,-0.17,-0.32,1,12,10:00,19:17
26028,-0.17,-0.32,1,12,08:00,11:42
26028,-0.17,-0.32,1,12,11:00,08:31
26028,-0.17,-0.32,1,12,18:00,10:12
26028,-0.17,-0.32,1,12,08:00,18:43
26028,-0.17,-0.32,1,12,08:00,09:40
26028,-0.17,-0.32,1,12,11:00,20:04
26028,-0.17,-0.32,1,12,18:00,23:09
26029,0.61,-0.2,2,9,20:00,15:00
26029,0.61,-0.2,2,9,14:00,11:48
26029,0.61,-0.2,2,9,11:00,13:14
26029,0.61,-0.2,2,9,07:00,10:34
26029,0.61,-0.2,2,9,14:00,11:30
26029,0.61,-0.2,2,9,15:00,09:05
26029,0.61,-0.2,2,9,14:00,14:43
26029,0.61,-0.2,2,9,11:00,13:59
26029,0.61,-0.2,2,9,19:00,17:37
26030,-0.9,-0.63,0,10,16:00,17:00
26030,-0.9,-0.63,0,10,09:00,09:11
26030,-0.9,-0.63,0,10,20:00,20:02
26030,-0.9,-0.63,0,10,18:00,18:12
26030,-0.9,-0.63,0,10,10:00,10:06
26030,-0.9,-0.63,0,10,17:00,17:08
26030,-0.9,-0.63,0,10,19:00,20:04
26030,-0.9,-0.63,0,10,11:00,11:08
26030,-0.9,-0.63,0,10,15:00,15:01
26030,-0.9,-0.63,0,10,13:00,13:21
26031,0.34,-0.93,3,1,13:00,21:28
26032,-0.5,1.15,0,10,14:00,14:31
26032,-0.5,1.15,0,10,19:00,19:12
26032,-0.5,1.15,0,10,08:00,08:23
26032,-0.5,1.15,0,10,20:00,20:21
26032,-0.5,1.15,0,10,17:00,17:31
26032,-0.5,1.15,0,10,09:00,09:40
26032,-0.5,1.15,0,10,10:00,12:36
26032,-0.5,1.15,0,10,19:00,19:03
26032,-0.5,1.15,0,10,18:00,18:04
26032,-0.5,1.15,0,10,12:00,12:19
26033,-0.05,-1.05,1,13,10:00,22:32
26033,-0.05,-1.05,1,13,16:00,21:18
26033,-0.05,-1.05,1,13,18:00,07:45
26033,-0.05,-1.05,1,13,18:00,07:17
26033,-0.05,-1.05,1,13,08:00,10:23
26033,-0.05,-1.05,1,13,20:00,10:25
26033,-0.05,-1.05,1,13,12:00,08:37
26033,-0.05,-1.05,1,13,11:00,10:48
26033,-0.05,-1.05,1,13,16:00,22:36
26033,-0.05,-1.05,1,13,17:00,08:28
26033,-0.05,-1.05,1,13,14:00,23:41
26033,-0.05,-1.05,1,13,08:00,18:52
26033,-0.05,-1.05,1,13,12:00,08:04
26034,1.4,1.36,2,2,08:00,10:04
26034,1.4,1.36,2,2,20:00,08:49
26035,0.34,-3.48,1,3,15:00,23:58
26035,0.34,-3.48,1,3,17:00,20:47
26035,0.34,-3.48,1,3,19:00,08:54
26036,-0.23,1.13,3,3,17:00,20:06
26036,-0.23,1.13,3,3,15:00,15:07
26036,-0.23,1.13,3,3,16:00,08:59
26037,-1.34,1.15,3,3,19:00,19:34
26037,-1.34,1.15,3,3,08:00,19:41
26037,-1.34,1.15,3,3,10:00,10:04
26038,-0.6,0.23,2,1,19:00,20:45
26039,-0.49,1.13,3,12,13:00,13:33
26039,-0.49,1.13,3,12,07:00,07:36
26039,-0.49,1.13,3,12,12:00,13:41
26039,-0.49,1.13,3,12,07:00,08:07
26039,-0.49,1.13,3,12,20:00,20:38
26039,-0.49,1.13,3,12,20:00,22:34
26039,-0.49,1.13,3,12,20:00,20:59
26039,-0.49,1.13,3,12,12:00,12:05
26039,-0.49,1.13,3,12,14:00,14:26
26039,-0.49,1.13,3,12,18:00,19:29
26039,-0.49,1.13,3,12,10:00,10:21
26039,-0.49,1.13,3,12,15:00,16:32
26040,-1.52,-2.47,0,13,10:00,10:08
26040,-1.52,-2.47,0,13,07:00,07:20
26040,-1.52,-2.47,0,13,16:00,16:09
26040,-1.52,-2.47,0,13,15:00,15:06
26040,-1.52,-2.47,0,13,07:00,07:40
26040,-1.52,-2.47,0,13,19:00,22:23
26040,-1.52,-2.47,0,13,10:00,16:00
26040,-1.52,-2.47,0,13,18:00,18:32
26040,-1.52,-2.47,0,13,16:00,16:50
26040,-1.52,-2.47,0,13,08:00,08:54
26040,-1.52,-2.47,0,13,07:00,08:30
26040,-1.52,-2.47,0,13,14:00,14:40
26040,-1.52,-2.47,0,13,20:00,20:47
26041,0.94,0.74,3,4,17:00,09:24
26041,0.94,0.74,3,4,12:00,11:37
26041,0.94,0.74,3,4,16:00,11:28
26041,0.94,0.74,3,4,19:00,14:11
26042,-0.06,0.28,1,5,19:00,19:16
26042,-0.06,0.28,1,5,14:00,09:22
26042,-0.06,0.28,1,5,18:00,21:03
26042,-0.06,0.28,1,5,18:00,08:29
26042,-0.06,0.28,1,5,11:00,20:40
26043,1.11,0.4,3,2,10:00,09:48
26043,1.11,0.4,3,2,20:00,10:20
26044,-0.22,-2.6,3,9,12:00,12:14
26044,-0.22,-2.6,3,9,08:00,10:36
26044,-0.22,-2.6,3,9,10:00,11:27
26044,-0.22,-2.6,3,9,19:00,19:09
26044,-0.22,-2.6,3,9,17:00,17:21
26044,-0.22,-2.6,3,9,19:00,19:28
26044,-0.22,-2.6,3,9,19:00,19:07
26044,-0.22,-2.6,3,9,17:00,17:06
26044,-0.22,-2.6,3,9,07:00,07:04
26045,0.61,1.76,3,12,10:00,10:14
26045,0.61,1.76,3,12,09:00,07:13
26045,0.61,1.76,3,12,20:00,10:11
26045,0.61,1.76,3,12,17:00,10:43
26045,0.61,1.76,3,12,10:00,14:50
26045,0.61,1.76,3,12,13:00,12:32
26045,0.61,1.76,3,12,09:00,11:40
26045,0.61,1.76,3,12,10:00,08:12
26045,0.61,1.76,3,12,13:00,08:02
26045,0.61,1.76,3,12,17:00,10:10
26045,0.61,1.76,3,12,15:00,09:40
26045,0.61,1.76,3,12,19:00,15:45
26046,-0.36,0.14,3,15,17:00,17:17
26046,-0.36,0.14,3,15,09:00,10:51
26046,-0.36,0.14,3,15,15:00,15:26
26046,-0.36,0.14,3,15,09:00,09:52
26046,-0.36,0.14,3,15,13:00,13:12
26046,-0.36,0.14,3,15,12:00,12:02
26046,-0.36,0.14,3,15,13:00,13:53
26046,-0.36,0.14,3,15,15:00,15:30
26046,-0.36,0.14,3,15,15:00,15:32
26046,-0.36,0.14,3,15,19:00,19:04
26046,-0.36,0.14,3,15,07:00,07:58
26046,-0.36,0.14,3,15,08:00,09:28
26046,-0.36,0.14,3,15,10:00,10:32
26046,-0.36,0.14,3,15,12:00,09:01
26046,-0.36,0.14,3,15,19:00,19:04
26047,1.15,-0.65,2,10,13:00,20:14
26047,1.15,-0.65,2,10,16:00,09:34
26047,1.15,-0.65,2,10,19:00,19:20
26047,1.15,-0.65,2,10,15:00,14:16
26047,1.15,-0.65,2,10,16:00,12:40
26047,1.15,-0.65,2,10,17:00,16:10
26047,1.15,-0.65,2,10,09:00,09:20
26047,1.15,-0.65,2,10,09:00,15:03
26047,1.15,-0.65,2,10,20:00,21:04
