id,X1,X2,X3,M,TS,TO
22001,0.12,0.17,1,1,07:00,13:19
22002,0.69,-3.98,0,14,18:00,21:03
22002,0.69,-3.98,0,14,11:00,20:57
22002,0.69,-3.98,0,14,20:00,22:25
22002,0.69,-3.98,0,14,16:00,16:01
22002,0.69,-3.98,0,14,10:00,17:03
22002,0.69,-3.98,0,14,09:00,08:55
22002,0.69,-3.98,0,14,12:00,23:35
22002,0.69,-3.98,0,14,20:00,20:45
22002,0.69,-3.98,0,14,10:00,21:52
22002,0.69,-3.98,0,14,15:00,15:08
22002,0.69,-3.98,0,14,17:00,13:36
22002,0.69,-3.98,0,14,12:00,16:54
22002,0.69,-3.98,0,14,07:00,14:00
22002,0.69,-3.98,0,14,10:00,10:10
22003,-0.1,0.86,0,14,19:00,19:22
22003,-0.1,0.86,0,14,20:00,20:08
22003,-0.1,0.86,0,14,17:00,21:49
22003,-0.1,0.86,0,14,13:00,15:40
22003,-0.1,0.86,0,14,19:00,19:02
22003,-0.1,0.86,0,14,09:00,09:39
22003,-0.1,0.86,0,14,16:00,16:13
22003,-0.1,0.86,0,14,17:00,18:56
22003,-0.1,0.86,0,14,16:00,16:16
22003,-0.1,0.86,0,14,08:00,08:43
22003,-0.1,0.86,0,14,16:00,17:16
22003,-0.1,0.86,0,14,08:00,08:01
22003,-0.1,0.86,0,14,10:00,10:08
22003,-0.1,0.86,0,14,09:00,09:04
22004,-0.68,-0.54,0,1,10:00,10:55
22005,0.73,-0.08,3,9,07:00,14:23
22005,0.73,-0.08,3,9,13:00,11:12
22005,0.73,-0.08,3,9,15:00,20:27
22005,0.73,-0.08,3,9,16:00,08:53
22005,0.73,-0.08,3,9,18:00,17:15
22005,0.73,-0.08,3,9,16:00,02:33
22005,0.73,-0.08,3,9,09:00,22:44
22005,0.73,-0.08,3,9,07:00,19:44
22005,0.73,-0.08,3,9,09:00,17:25
22006,0.08,-0.82,2,8,15:00,22:22
22006,0.08,-0.82,2,8,07:00,16:42
22006,0.08,-0.82,2,8,07:00,13:45
22006,0.08,-0.82,2,8,16:00,21:36
22006,0.08,-0.82,2,8,09:00,09:18
22006,0.08,-0.82,2,8,08:00,11:22
22006,0.08,-0.82,2,8,17:00,15:31
22006,0.08,-0.82,2,8,12:00,09:58
22007,0.5,-0.45,3,10,15:00,05:59
22007,0.5,-0.45,3,10,08:00,12:34
22007,0.5,-0.45,3,10,17:00,08:21
22007,0.5,-0.45,3,10,08:00,15:18
22007,0.5,-0.45,3,10,13:00,14:09
22007,0.5,-0.45,3,10,08:00,11:42
22007,0.5,-0.45,3,10,10:00,16:04
22007,0.5,-0.45,3,10,13:00,11:23
22007,0.5,-0.45,3,10,12:00,15:27
22007,0.5,-0.45,3,10,16:00,13:38
22008,-1.51,0.15,3,13,10:00,10:22
22008,-1.51,0.15,3,13,19:00,19:23
22008,-1.51,0.15,3,13,18:00,18:47
22008,-1.51,0.15,3,13,13:00,13:33
22008,-1.51,0.15,3,13,16:00,16:15
22008,-1.51,0.15,3,13,07:00,07:25
22008,-1.51,0.15,3,13,14:00,14:12
22008,-1.51,0.15,3,13,12:00,13:02
22008,-1.51,0.15,3,13,12:00,12:39
22008,-1.51,0.15,3,13,07:00,07:14
22008,-1.51,0.15,3,13,18:00,19:03
22008,-1.51,0.15,3,13,14:00,14:06
22008,-1.51,0.15,3,13,09:00,09:49
22009,-0.02,0.18,0,8,10:00,11:44
22009,-0.02,0.18,0,8,14:00,14:24
22009,-0.02,0.18,0,8,08:00,08:11
22009,-0.02,0.18,0,8,11:00,11:12
22009,-0.02,0.18,0,8,14:00,14:50
22009,-0.02,0.18,0,8,12:00,12:00
22009,-0.02,0.18,0,8,11:00,12:25
22009,-0.02,0.18,0,8,15:00,15:21
22010,0.37,0.19,1,8,17:00,09:10
