id,X1,X2,X3,M,TS,TO
30001,0.52,-0.37,0,4,18:00,11:02
30001,0.52,-0.37,0,4,12:00,22:38
30001,0.52,-0.37,0,4,07:00,19:00
30001,0.52,-0.37,0,4,13:00,21:03
30002,0.88,-1.12,3,15,07:00,07:23
30002,0.88,-1.12,3,15,07:00,12:51
30002,0.88,-1.12,3,15,09:00,14:10
30002,0.88,-1.12,3,15,11:00,10:00
30002,0.88,-1.12,3,15,12:00,21:45
30002,0.88,-1.12,3,15,11:00,01:27
30002,0.88,-1.12,3,15,18:00,08:23
30002,0.88,-1.12,3,15,17:00,15:31
30002,0.88,-1.12,3,15,14:00,12:32
30002,0.88,-1.12,3,15,19:00,13:19
30002,0.88,-1.12,3,15,11:00,10:29
30002,0.88,-1.12,3,15,19:00,00:00
30002,0.88,-1.12,3,15,14:00,22:27
30002,0.88,-1.12,3,15,09:00,21:36
30002,0.88,-1.12,3,15,13:00,19:44
30003,1.56,-1.15,3,10,15:00,18:00
30003,1.56,-1.15,3,10,15:00,13:21
30003,1.56,-1.15,3,10,13:00,16:36
30003,1.56,-1.15,3,10,17:00,11:48
30003,1.56,-1.15,3,10,20:00,06:01
30003,1.56,-1.15,3,10,20:00,20:18
30003,1.56,-1.15,3,10,17:00,20:58
30003,1.56,-1.15,3,10,16:00,09:26
30003,1.56,-1.15,3,10,20:00,12:45
30003,1.56,-1.15,3,10,12:00,20:27
30004,-0.91,2.31,1,2,19:00,01:32
30004,-0.91,2.31,1,2,09:00,19:58
30005,-0.43,-0.09,1,12,18:00,07:26
30005,-0.43,-0.09,1,12,11:00,11:09
30005,-0.43,-0.09,1,12,19:00,21:45
30005,-0.43,-0.09,1,12,09:00,21:39
30005,-0.43,-0.09,1,12,18:00,21:50
30005,-0.43,-0.09,1,12,18:00,09:24
30005,-0.43,-0.09,1,12,14:00,09:31
30005,-0.43,-0.09,1,12,16:00,09:42
30005,-0.43,-0.09,1,12,15:00,12:35
30005,-0.43,-0.09,1,12,13:00,07:28
30005,-0.43,-0.09,1,12,08:00,09:25
30005,-0.43,-0.09,1,12,10:00,10:10
30006,-0.3,-0.47,2,6,08:00,06:33
