id,X1,X2,X3,M,TS,TO
50001,-0.31,1.7,1,10,11:00,10:00
50001,-0.31,1.7,1,10,13:00,20:08
50001,-0.31,1.7,1,10,10:00,13:48
50001,-0.31,1.7,1,10,08:00,23:31
50001,-0.31,1.7,1,10,10:00,07:50
50001,-0.31,1.7,1,10,16:00,10:49
50001,-0.31,1.7,1,10,18:00,08:35
50001,-0.31,1.7,1,10,15:00,08:59
50001,-0.31,1.7,1,10,14:00,20:54
50001,-0.31,1.7,1,10,20:00,19:27
50002,-0.94,-0.24,0,10,10:00,10:40
50002,-0.94,-0.24,0,10,11:00,23:21
50002,-0.94,-0.24,0,10,11:00,11:45
50002,-0.94,-0.24,0,10,13:00,13:12
50002,-0.94,-0.24,0,10,18:00,18:10
50002,-0.94,-0.24,0,10,17:00,17:30
50002,-0.94,-0.24,0,10,14:00,14:01
50002,-0.94,-0.24,0,10,17:00,17:47
50002,-0.94,-0.24,0,10,16:00,16:17
50002,-0.94,-0.24,0,10,07:00,07:04
50003,0.39,-0.56,1,3,15:00,15:27
50003,0.39,-0.56,1,3,17:00,19:54
50003,0.39,-0.56,1,3,20:00,21:19
50004,-1.18,1.3,3,2,07:00,07:00
50004,-1.18,1.3,3,2,16:00,08:34
50005,-1.24,0.41,0,13,12:00,12:46
50005,-1.24,0.41,0,13,20:00,20:04
50005,-1.24,0.41,0,13,20:00,20:17
50005,-1.24,0.41,0,13,16:00,17:10
50005,-1.24,0.41,0,13,10:00,10:18
50005,-1.24,0.41,0,13,17:00,17:12
50005,-1.24,0.41,0,13,12:00,12:32
50005,-1.24,0.41,0,13,08:00,08:59
50005,-1.24,0.41,0,13,18:00,18:00
50005,-1.24,0.41,0,13,18:00,18:36
50005,-1.24,0.41,0,13,08:00,08:29
50005,-1.24,0.41,0,13,19:00,19:05
50005,-1.24,0.41,0,13,16:00,16:11
50006,1.01,-1.1,2,4,07:00,19:58
50006,1.01,-1.1,2,4,12:00,14:29
50006,1.01,-1.1,2,4,15:00,00:53
50006,1.01,-1.1,2,4,19:00,17:16
50007,0.57,-0.69,1,11,14:00,15:55
50007,0.57,-0.69,1,11,12:00,19:58
50007,0.57,-0.69,1,11,14:00,17:12
50007,0.57,-0.69,1,11,12:00,10:03
50007,0.57,-0.69,1,11,18:00,18:42
50007,0.57,-0.69,1,11,14:00,17:17
50007,0.57,-0.69,1,11,18:00,09:43
50007,0.57,-0.69,1,11,15:00,12:03
50007,0.57,-0.69,1,11,17:00,19:24
50007,0.57,-0.69,1,11,11:00,21:16
50007,0.57,-0.69,1,11,10:00,10:00
50008,-1.51,-0.67,2,6,11:00,01:02
50008,-1.51,-0.67,2,6,09:00,16:50
50008,-1.51,-0.67,2,6,10:00,15:37
50008,-1.51,-0.67,2,6,12:00,08:18
50008,-1.51,-0.67,2,6,17:00,22:37
50008,-1.51,-0.67,2,6,18:00,22:54
50009,-1.7,-0.91,3,2,08:00,08:22
50009,-1.7,-0.91,3,2,17:00,20:28
50010,-0.55,2.27,0,3,17:00,17:08
50010,-0.55,2.27,0,3,09:00,09:18
50010,-0.55,2.27,0,3,20:00,20:24
50011,-1.7,-1.84,2,14,11:00,07:48
50011,-1.7,-1.84,2,14,08:00,08:37
50011,-1.7,-1.84,2,14,09:00,08:40
50011,-1.7,-1.84,2,14,19:00,20:07
50011,-1.7,-1.84,2,14,09:00,08:18
50011,-1.7,-1.84,2,14,07:00,15:08
50011,-1.7,-1.84,2,14,19:00,14:13
50011,-1.7,-1.84,2,14,11:00,18:04
50011,-1.7,-1.84,2,14,08:00,11:27
50011,-1.7,-1.84,2,14,12:00,06:26
50011,-1.7,-1.84,2,14,16:00,19:35
50011,-1.7,-1.84,2,14,12:00,10:19
50011,-1.7,-1.84,2,14,10:00,09:13
50011,-1.7,-1.84,2,14,13:00,20:44
50012,-1.34,2.21,1,15,09:00,07:35
50012,-1.34,2.21,1,15,16:00,09:14
50012,-1.34,2.21,1,15,13:00,09:29
50012,-1.34,2.21,1,15,20:00,03:42
50012,-1.34,2.21,1,15,18:00,21:08
50012,-1.34,2.21,1,15,16:00,21:06
50012,-1.34,2.21,1,15,12:00,09:20
50012,-1.34,2.21,1,15,08:00,23:18
50012,-1.34,2.21,1,15,08:00,07:29
50012,-1.34,2.21,1,15,18:00,20:12
50012,-1.34,2.21,1,15,07:00,09:48
50012,-1.34,2.21,1,15,13:00,23:48
50012,-1.34,2.21,1,15,15:00,08:35
50012,-1.34,2.21,1,15,11:00,18:07
50012,-1.34,2.21,1,15,11:00,20:28
50013,1.27,-0.25,3,7,20:00,09:54
50013,1.27,-0.25,3,7,07:00,21:53
50013,1.27,-0.25,3,7,10:00,17:21
50013,1.27,-0.25,3,7,09:00,18:35
50013,1.27,-0.25,3,7,20:00,18:30
50013,1.27,-0.25,3,7,18:00,11:56
50013,1.27,-0.25,3,7,07:00,12:19
50014,-1.5,-0.63,1,9,19:00,20:43
50014,-1.5,-0.63,1,9,11:00,08:24
50014,-1.5,-0.63,1,9,14:00,23:20
50014,-1.5,-0.63,1,9,16:00,20:28
50014,-1.5,-0.63,1,9,13:00,14:47
50014,-1.5,-0.63,1,9,13:00,08:02
50014,-1.5,-0.63,1,9,07:00,19:27
50014,-1.5,-0.63,1,9,07:00,09:34
50014,-1.5,-0.63,1,9,11:00,13:54
50015,0.01,0.2,2,9,13:00,10:08
50015,0.01,0.2,2,9,18:00,09:59
50015,0.01,0.2,2,9,12:00,09:58
50015,0.01,0.2,2,9,15:00,09:27
50015,0.01,0.2,2,9,08:00,13:27
50015,0.01,0.2,2,9,19:00,13:23
50015,0.01,0.2,2,9,08:00,22:16
50015,0.01,0.2,2,9,12:00,11:37
50015,0.01,0.2,2,9,07:00,07:19
50016,-0.17,-0.47,0,3,15:00,15:15
50016,-0.17,-0.47,0,3,17:00,17:05
50016,-0.17,-0.47,0,3,20:00,20:29
50017,-0.26,-0.23,2,6,07:00,18:51
50017,-0.26,-0.23,2,6,07:00,08:34
50017,-0.26,-0.23,2,6,09:00,19:32
50017,-0.26,-0.23,2,6,20:00,21:45
50017,-0.26,-0.23,2,6,17:00,08:34
50017,-0.26,-0.23,2,6,08:00,19:00
50018,0.74,-1.97,1,6,11:00,08:17
50018,0.74,-1.97,1,6,17:00,18:25
50018,0.74,-1.97,1,6,09:00,19:47
50018,0.74,-1.97,1,6,16:00,21:32
50018,0.74,-1.97,1,6,08:00,11:00
50018,0.74,-1.97,1,6,19:00,23:47
50019,-0.59,-0.75,0,7,18:00,18:25
50019,-0.59,-0.75,0,7,14:00,14:39
50019,-0.59,-0.75,0,7,11:00,11:00
50019,-0.59,-0.75,0,7,09:00,09:24
50019,-0.59,-0.75,0,7,10:00,10:03
50019,-0.59,-0.75,0,7,20:00,20:06
50019,-0.59,-0.75,0,7,16:00,17:13
50020,0.86,-1.16,2,8,09:00,18:32
50020,0.86,-1.16,2,8,19:00,08:39
50020,0.86,-1.16,2,8,10:00,14:15
50020,0.86,-1.16,2,8,07:00,15:36
50020,0.86,-1.16,2,8,09:00,07:13
50020,0.86,-1.16,2,8,14:00,09:06
50020,0.86,-1.16,2,8,18:00,10:09
50020,0.86,-1.16,2,8,12:00,16:18
50021,0.12,-0.47,1,14,18:00,18:13
50021,0.12,-0.47,1,14,12:00,17:49
50021,0.12,-0.47,1,14,16:00,20:10
50021,0.12,-0.47,1,14,07:00,10:55
50021,0.12,-0.47,1,14,12:00,17:28
50021,0.12,-0.47,1,14,11:00,14:50
50021,0.12,-0.47,1,14,08:00,19:41
50021,0.12,-0.47,1,14,08:00,09:44
50021,0.12,-0.47,1,14,18:00,14:16
50021,0.12,-0.47,1,14,09:00,21:07
50021,0.12,-0.47,1,14,15:00,18:36
50021,0.12,-0.47,1,14,20:00,10:57
50021,0.12,-0.47,1,14,13:00,19:53
50021,0.12,-0.47,1,14,18:00,13:30
50022,-0.36,-0.6,3,2,19:00,19:09
50022,-0.36,-0.6,3,2,07:00,09:01
50023,0.24,0.53,1,4,15:00,15:17
50023,0.24,0.53,1,4,11:00,14:58
50023,0.24,0.53,1,4,09:00,13:33
50023,0.24,0.53,1,4,07:00,12:22
50024,0.4,0.02,2,12,08:00,14:33
