id,X1,X2,X3,M,TS,TO
48001,-0.21,0.29,1,11,07:00,10:09
48001,-0.21,0.29,1,11,17:00,21:42
48001,-0.21,0.29,1,11,13:00,19:51
48001,-0.21,0.29,1,11,13:00,23:56
48001,-0.21,0.29,1,11,14:00,09:01
48001,-0.21,0.29,1,11,11:00,22:54
48001,-0.21,0.29,1,11,08:00,07:40
48001,-0.21,0.29,1,11,11:00,20:52
48001,-0.21,0.29,1,11,14:00,19:41
48001,-0.21,0.29,1,11,16:00,13:03
48001,-0.21,0.29,1,11,09:00,20:37
48002,-1.18,1.82,3,12,18:00,18:55
48002,-1.18,1.82,3,12,10:00,12:17
48002,-1.18,1.82,3,12,14:00,14:48
48002,-1.18,1.82,3,12,14:00,14:54
48002,-1.18,1.82,3,12,11:00,11:28
48002,-1.18,1.82,3,12,19:00,19:28
48002,-1.18,1.82,3,12,11:00,09:48
48002,-1.18,1.82,3,12,20:00,20:07
48002,-1.18,1.82,3,12,19:00,19:25
48002,-1.18,1.82,3,12,12:00,12:14
48002,-1.18,1.82,3,12,20:00,21:46
48002,-1.18,1.82,3,12,09:00,09:55
48003,0.53,1.64,2,14,18:00,08:28
48003,0.53,1.64,2,14,20:00,08:29
48003,0.53,1.64,2,14,14:00,08:51
48003,0.53,1.64,2,14,15:00,09:10
48003,0.53,1.64,2,14,10:00,10:31
48003,0.53,1.64,2,14,14:00,15:50
48003,0.53,1.64,2,14,15:00,07:38
48003,0.53,1.64,2,14,20:00,05:49
48003,0.53,1.64,2,14,10:00,10:56
48003,0.53,1.64,2,14,12:00,12:29
48003,0.53,1.64,2,14,14:00,08:46
48003,0.53,1.64,2,14,13:00,12:33
48003,0.53,1.64,2,14,13:00,14:44
48003,0.53,1.64,2,14,18:00,11:22
48004,0.91,0.31,2,13,18:00,20:11
48004,0.91,0.31,2,13,08:00,14:00
48004,0.91,0.31,2,13,17:00,17:37
48004,0.91,0.31,2,13,07:00,08:44
48004,0.91,0.31,2,13,11:00,11:02
48004,0.91,0.31,2,13,07:00,14:30
48004,0.91,0.31,2,13,16:00,09:03
48004,0.91,0.31,2,13,15:00,13:30
48004,0.91,0.31,2,13,12:00,12:52
48004,0.91,0.31,2,13,20:00,08:49
48004,0.91,0.31,2,13,11:00,17:36
48004,0.91,0.31,2,13,19:00,18:08
48004,0.91,0.31,2,13,10:00,08:47
48005,0.01,-1.54,3,1,19:00,21:05
48006,1.27,-2.01,1,12,15:00,15:42
48006,1.27,-2.01,1,12,10:00,09:28
48006,1.27,-2.01,1,12,08:00,15:13
48006,1.27,-2.01,1,12,14:00,11:13
48006,1.27,-2.01,1,12,15:00,19:13
48006,1.27,-2.01,1,12,18:00,10:32
48006,1.27,-2.01,1,12,10:00,00:11
48006,1.27,-2.01,1,12,10:00,12:31
48006,1.27,-2.01,1,12,16:00,23:17
48006,1.27,-2.01,1,12,16:00,09:08
48006,1.27,-2.01,1,12,13:00,11:16
48006,1.27,-2.01,1,12,11:00,13:18
48007,0.86,-0.06,1,2,16:00,15:23
48007,0.86,-0.06,1,2,10:00,09:16
48008,0.29,-0.62,3,13,12:00,21:52
48008,0.29,-0.62,3,13,15:00,10:59
48008,0.29,-0.62,3,13,11:00,11:07
48008,0.29,-0.62,3,13,15:00,14:12
48008,0.29,-0.62,3,13,19:00,12:37
48008,0.29,-0.62,3,13,16:00,19:14
48008,0.29,-0.62,3,13,09:00,22:47
48008,0.29,-0.62,3,13,12:00,14:01
48008,0.29,-0.62,3,13,15:00,23:18
48008,0.29,-0.62,3,13,10:00,22:28
48008,0.29,-0.62,3,13,11:00,17:24
48008,0.29,-0.62,3,13,19:00,22:55
48008,0.29,-0.62,3,13,20:00,22:35
48009,-0.67,-0.18,0,8,08:00,10:20
48009,-0.67,-0.18,0,8,12:00,12:40
48009,-0.67,-0.18,0,8,10:00,10:34
48009,-0.67,-0.18,0,8,13:00,13:37
48009,-0.67,-0.18,0,8,11:00,12:07
48009,-0.67,-0.18,0,8,08:00,08:15
48009,-0.67,-0.18,0,8,12:00,12:17
48009,-0.67,-0.18,0,8,07:00,07:07
48010,-0.27,3.33,3,9,09:00,09:10
48010,-0.27,3.33,3,9,09:00,10:16
48010,-0.27,3.33,3,9,19:00,19:35
48010,-0.27,3.33,3,9,08:00,08:18
48010,-0.27,3.33,3,9,20:00,21:04
48010,-0.27,3.33,3,9,14:00,14:02
