id,X1,X2,X3,M,TS,TO
90001,0.64,-2.1,0,15,12:00,13:41
90001,0.64,-2.1,0,15,10:00,19:43
90001,0.64,-2.1,0,15,08:00,18:27
90001,0.64,-2.1,0,15,17:00,20:04
90001,0.64,-2.1,0,15,09:00,20:53
90001,0.64,-2.1,0,15,15:00,11:08
90001,0.64,-2.1,0,15,20:00,21:02
90001,0.64,-2.1,0,15,11:00,19:48
90001,0.64,-2.1,0,15,13:00,20:19
90001,0.64,-2.1,0,15,11:00,12:36
90001,0.64,-2.1,0,15,14:00,16:10
90001,0.64,-2.1,0,15,12:00,14:19
90001,0.64,-2.1,0,15,15:00,14:11
90001,0.64,-2.1,0,15,12:00,20:54
90001,0.64,-2.1,0,15,19:00,21:21
90002,-0.14,-1.24,0,10,19:00,23:13
90002,-0.14,-1.24,0,10,20:00,20:40
90002,-0.14,-1.24,0,10,09:00,09:42
90002,-0.14,-1.24,0,10,15:00,15:05
90002,-0.14,-1.24,0,10,07:00,22:35
90002,-0.14,-1.24,0,10,12:00,12:05
90002,-0.14,-1.24,0,10,07:00,07:43
90002,-0.14,-1.24,0,10,18:00,18:50
90002,-0.14,-1.24,0,10,15:00,15:04
90002,-0.14,-1.24,0,10,07:00,10:20
90003,0.31,1.27,1,8,08:00,10:27
90003,0.31,1.27,1,8,18:00,09:55
90003,0.31,1.27,1,8,09:00,11:15
90003,0.31,1.27,1,8,14:00,08:15
90003,0.31,1.27,1,8,20:00,09:04
90003,0.31,1.27,1,8,08:00,07:27
90003,0.31,1.27,1,8,13:00,09:17
90003,0.31,1.27,1,8,11:00,11:09
90004,-2.74,-1.52,1,2,19:00,08:26
90004,-2.74,-1.52,1,2,08:00,07:58
90005,0.37,0.06,1,14,17:00,12:30
90005,0.37,0.06,1,14,08:00,08:14
90005,0.37,0.06,1,14,18:00,15:51
90005,0.37,0.06,1,14,18:00,07:28
90005,0.37,0.06,1,14,14:00,16:55
90005,0.37,0.06,1,14,07:00,22:17
90005,0.37,0.06,1,14,16:00,14:32
90005,0.37,0.06,1,14,16:00,08:25
90005,0.37,0.06,1,14,12:00,11:16
90005,0.37,0.06,1,14,09:00,15:12
90005,0.37,0.06,1,14,11:00,13:12
90005,0.37,0.06,1,14,17:00,13:36
90005,0.37,0.06,1,14,17:00,07:56
90005,0.37,0.06,1,14,17:00,09:17
90006,0.92,-0.5,0,11,20:00,11:25
90006,0.92,-0.5,0,11,15:00,09:54
90006,0.92,-0.5,0,11,14:00,17:21
90006,0.92,-0.5,0,11,16:00,14:53
90006,0.92,-0.5,0,11,19:00,09:24
90006,0.92,-0.5,0,11,19:00,22:01
90006,0.92,-0.5,0,11,19:00,11:33
90006,0.92,-0.5,0,11,16:00,09:12
90006,0.92,-0.5,0,11,11:00,15:24
90006,0.92,-0.5,0,11,20:00,15:01
90006,0.92,-0.5,0,11,13:00,19:01
90007,-0.12,0.24,1,12,12:00,20:09
90007,-0.12,0.24,1,12,20:00,08:31
90007,-0.12,0.24,1,12,11:00,21:42
90007,-0.12,0.24,1,12,10:00,21:04
90007,-0.12,0.24,1,12,11:00,09:01
