id,X1,X2,X3,M,TS,TO
79001,1.73,-3.13,0,3,11:00,13:00
79001,1.73,-3.13,0,3,10:00,21:46
79001,1.73,-3.13,0,3,10:00,12:53
79002,-0.2,-0.36,2,12,12:00,08:09
79002,-0.2,-0.36,2,12,15:00,08:31
79002,-0.2,-0.36,2,12,08:00,20:33
79002,-0.2,-0.36,2,12,09:00,08:29
79002,-0.2,-0.36,2,12,15:00,08:29
79002,-0.2,-0.36,2,12,12:00,08:48
79002,-0.2,-0.36,2,12,16:00,20:37
79002,-0.2,-0.36,2,12,16:00,07:28
79002,-0.2,-0.36,2,12,07:00,01:37
79002,-0.2,-0.36,2,12,16:00,09:05
79002,-0.2,-0.36,2,12,17:00,09:11
79002,-0.2,-0.36,2,12,07:00,08:11
79003,-1.99,-1.05,1,10,20:00,07:36
79003,-1.99,-1.05,1,10,12:00,20:23
79003,-1.99,-1.05,1,10,13:00,08:21
79003,-1.99,-1.05,1,10,14:00,09:42
79003,-1.99,-1.05,1,10,14:00,22:21
79003,-1.99,-1.05,1,10,13:00,07:22
79003,-1.99,-1.05,1,10,17:00,08:35
79003,-1.99,-1.05,1,10,08:00,22:10
79003,-1.99,-1.05,1,10,12:00,11:46
79003,-1.99,-1.05,1,10,18:00,23:00
79004,0.64,-0.13,1,13,07:00,11:05
79004,0.64,-0.13,1,13,10:00,15:49
79004,0.64,-0.13,1,13,16:00,21:53
79004,0.64,-0.13,1,13,12:00,08:05
79004,0.64,-0.13,1,13,17:00,09:13
79004,0.64,-0.13,1,13,10:00,19:11
79004,0.64,-0.13,1,13,20:00,10:32
79004,0.64,-0.13,1,13,13:00,13:04
79004,0.64,-0.13,1,13,12:00,23:54
79004,0.64,-0.13,1,13,12:00,20:07
79004,0.64,-0.13,1,13,09:00,23:33
79004,0.64,-0.13,1,13,08:00,18:50
79004,0.64,-0.13,1,13,08:00,20:31
79005,-2.2,-2.42,1,4,15:00,08:40
79005,-2.2,-2.42,1,4,10:00,08:16
79005,-2.2,-2.42,1,4,17:00,08:45
79005,-2.2,-2.42,1,4,19:00,21:21
79006,0.56,0.08,3,6,19:00,09:00
79006,0.56,0.08,3,6,07:00,16:50
79006,0.56,0.08,3,6,19:00,06:32
79006,0.56,0.08,3,6,19:00,14:32
79006,0.56,0.08,3,6,07:00,11:14
79006,0.56,0.08,3,6,14:00,10:03
79007,-0.75,-1.25,2,4,16:00,22:30
79007,-0.75,-1.25,2,4,12:00,07:51
79007,-0.75,-1.25,2,4,11:00,20:15
79007,-0.75,-1.25,2,4,10:00,08:26
79008,-0.46,0.0,2,1,20:00,22:21
79009,-1.18,-2.72,3,2,11:00,11:39
79009,-1.18,-2.72,3,2,08:00,09:29
79010,-1.54,-1.49,3,12,16:00,16:27
79010,-1.54,-1.49,3,12,20:00,21:10
79010,-1.54,-1.49,3,12,20:00,20:14
79010,-1.54,-1.49,3,12,11:00,11:04
79010,-1.54,-1.49,3,12,16:00,09:25
79010,-1.54,-1.49,3,12,20:00,20:06
79010,-1.54,-1.49,3,12,13:00,13:30
79010,-1.54,-1.49,3,12,08:00,08:27
79010,-1.54,-1.49,3,12,14:00,15:38
79010,-1.54,-1.49,3,12,07:00,09:14
79010,-1.54,-1.49,3,12,11:00,11:34
79010,-1.54,-1.49,3,12,19:00,19:42
79011,0.78,-0.59,1,8,19:00,22:04
79011,0.78,-0.59,1,8,17:00,21:36
79011,0.78,-0.59,1,8,19:00,03:59
79011,0.78,-0.59,1,8,19:00,09:14
79011,0.78,-0.59,1,8,16:00,16:09
79011,0.78,-0.59,1,8,19:00,11:05
79011,0.78,-0.59,1,8,15:00,22:20
79011,0.78,-0.59,1,8,15:00,15:13
79012,-0.57,0.83,3,2,15:00,16:36
79012,-0.57,0.83,3,2,19:00,19:37
79013,-1.51,1.35,2,11,10:00,09:05
79013,-1.51,1.35,2,11,14:00,08:23
79013,-1.51,1.35,2,11,16:00,08:08
79013,-1.51,1.35,2,11,12:00,22:43
79013,-1.51,1.35,2,11,16:00,08:41
79013,-1.51,1.35,2,11,07:00,09:04
79013,-1.51,1.35,2,11,14:00,09:00
79013,-1.51,1.35,2,11,11:00,17:21
79013,-1.51,1.35,2,11,14:00,08:57
79013,-1.51,1.35,2,11,16:00,09:17
79013,-1.51,1.35,2,11,11:00,23:55
79014,2.04,0.77,1,7,07:00,09:32
79014,2.04,0.77,1,7,18:00,09:11
79014,2.04,0.77,1,7,15:00,08:21
79014,2.04,0.77,1,7,07:00,09:26
79014,2.04,0.77,1,7,15:00,09:01
79014,2.04,0.77,1,7,09:00,22:52
79014,2.04,0.77,1,7,10:00,14:22
79015,-0.91,-0.74,0,11,11:00,11:57
79015,-0.91,-0.74,0,11,19:00,19:26
79015,-0.91,-0.74,0,11,10:00,10:01
79015,-0.91,-0.74,0,11,11:00,11:01
79015,-0.91,-0.74,0,11,15:00,15:30
79015,-0.91,-0.74,0,11,11:00,11:04
79015,-0.91,-0.74,0,11,09:00,09:40
79015,-0.91,-0.74,0,11,08:00,08:29
79015,-0.91,-0.74,0,11,07:00,07:58
79015,-0.91,-0.74,0,11,08:00,08:21
79015,-0.91,-0.74,0,11,13:00,13:46
79016,0.43,-0.03,2,13,19:00,19:44
79016,0.43,-0.03,2,13,14:00,07:26
79016,0.43,-0.03,2,13,08:00,22:02
79016,0.43,-0.03,2,13,20:00,15:08
79016,0.43,-0.03,2,13,16:00,20:31
79016,0.43,-0.03,2,13,16:00,10:13
79016,0.43,-0.03,2,13,07:00,18:17
79016,0.43,-0.03,2,13,19:00,20:17
79016,0.43,-0.03,2,13,16:00,20:36
79016,0.43,-0.03,2,13,10:00,14:24
79016,0.43,-0.03,2,13,12:00,11:42
79016,0.43,-0.03,2,13,10:00,15:17
79016,0.43,-0.03,2,13,15:00,17:14
79017,-0.84,0.85,1,2,13:00,20:31
79017,-0.84,0.85,1,2,15:00,17:04
79018,0.97,0.53,1,7,08:00,08:52
79018,0.97,0.53,1,7,08:00,12:52
79018,0.97,0.53,1,7,09:00,19:27
79018,0.97,0.53,1,7,17:00,22:05
79018,0.97,0.53,1,7,16:00,15:14
79018,0.97,0.53,1,7,15:00,07:29
79018,0.97,0.53,1,7,18:00,09:00
79019,-0.34,0.81,1,3,15:00,09:44
79019,-0.34,0.81,1,3,17:00,20:31
79019,-0.34,0.81,1,3,17:00,08:58
79020,-2.93,2.23,1,13,15:00,12:17
79020,-2.93,2.23,1,13,12:00,09:16
79020,-2.93,2.23,1,13,13:00,08:48
79020,-2.93,2.23,1,13,18:00,21:23
79020,-2.93,2.23,1,13,20:00,20:23
79020,-2.93,2.23,1,13,09:00,08:01
79020,-2.93,2.23,1,13,10:00,08:50
79020,-2.93,2.23,1,13,11:00,22:34
79020,-2.93,2.23,1,13,07:00,08:53
79020,-2.93,2.23,1,13,14:00,14:22
79020,-2.93,2.23,1,13,13:00,19:23
79020,-2.93,2.23,1,13,19:00,21:30
79020,-2.93,2.23,1,13,16:00,16:28
79021,-0.36,0.39,1,7,16:00,09:02
79021,-0.36,0.39,1,7,16:00,01:28
79021,-0.36,0.39,1,7,08:00,09:13
79021,-0.36,0.39,1,7,07:00,22:00
79021,-0.36,0.39,1,7,14:00,20:04
79021,-0.36,0.39,1,7,18:00,09:51
79021,-0.36,0.39,1,7,09:00,16:51
79022,-0.74,1.45,0,5,20:00,20:10
79022,-0.74,1.45,0,5,11:00,12:29
79022,-0.74,1.45,0,5,20:00,20:43
79022,-0.74,1.45,0,5,12:00,12:00
79022,-0.74,1.45,0,5,09:00,10:49
79023,-1.27,-1.45,1,15,08:00,21:16
79023,-1.27,-1.45,1,15,20:00,20:34
79023,-1.27,-1.45,1,15,19:00,21:19
79023,-1.27,-1.45,1,15,10:00,18:28
79023,-1.27,-1.45,1,15,19:00,22:22
79023,-1.27,-1.45,1,15,11:00,11:50
79023,-1.27,-1.45,1,15,08:00,08:52
79023,-1.27,-1.45,1,15,08:00,08:56
79023,-1.27,-1.45,1,15,17:00,16:59
79023,-1.27,-1.45,1,15,13:00,09:04
