id,X1,X2,X3,M,TS,TO
64001,0.1,1.56,0,4,09:00,10:50
64001,0.1,1.56,0,4,14:00,09:21
64001,0.1,1.56,0,4,11:00,08:32
64001,0.1,1.56,0,4,17:00,14:59
64002,-0.65,0.85,3,7,19:00,19:02
64002,-0.65,0.85,3,7,13:00,13:05
64002,-0.65,0.85,3,7,17:00,17:05
64002,-0.65,0.85,3,7,12:00,12:01
64002,-0.65,0.85,3,7,12:00,12:24
64002,-0.65,0.85,3,7,18:00,20:10
64002,-0.65,0.85,3,7,08:00,08:14
64003,-0.01,-1.05,0,8,16:00,16:18
64003,-0.01,-1.05,0,8,19:00,20:46
64003,-0.01,-1.05,0,8,16:00,16:12
64003,-0.01,-1.05,0,8,16:00,16:07
64003,-0.01,-1.05,0,8,17:00,17:33
64003,-0.01,-1.05,0,8,09:00,09:24
64003,-0.01,-1.05,0,8,12:00,12:52
64003,-0.01,-1.05,0,8,10:00,10:56
64004,-0.56,1.09,0,2,20:00,20:43
64004,-0.56,1.09,0,2,12:00,12:56
64005,0.52,0.94,3,14,17:00,09:15
64005,0.52,0.94,3,14,14:00,11:44
64005,0.52,0.94,3,14,07:00,09:12
64005,0.52,0.94,3,14,08:00,08:13
64005,0.52,0.94,3,14,16:00,12:39
64005,0.52,0.94,3,14,17:00,08:16
64005,0.52,0.94,3,14,11:00,10:30
64005,0.52,0.94,3,14,17:00,12:39
64005,0.52,0.94,3,14,10:00,08:00
64005,0.52,0.94,3,14,19:00,15:17
64005,0.52,0.94,3,14,16:00,12:26
64005,0.52,0.94,3,14,14:00,08:00
64005,0.52,0.94,3,14,10:00,09:26
64005,0.52,0.94,3,14,13:00,09:24
64006,-0.21,-0.77,1,13,12:00,22:27
64006,-0.21,-0.77,1,13,20:00,21:57
64006,-0.21,-0.77,1,13,15:00,09:16
64006,-0.21,-0.77,1,13,16:00,19:51
64006,-0.21,-0.77,1,13,11:00,20:34
64006,-0.21,-0.77,1,13,10:00,19:23
64006,-0.21,-0.77,1,13,07:00,08:50
64006,-0.21,-0.77,1,13,07:00,07:08
64006,-0.21,-0.77,1,13,14:00,19:58
64006,-0.21,-0.77,1,13,16:00,09:22
64006,-0.21,-0.77,1,13,17:00,17:25
64006,-0.21,-0.77,1,13,07:00,20:23
64006,-0.21,-0.77,1,13,20:00,09:26
64007,-0.14,0.43,2,12,13:00,13:28
64007,-0.14,0.43,2,12,13:00,22:14
64007,-0.14,0.43,2,12,12:00,08:58
64007,-0.14,0.43,2,12,15:00,08:53
64007,-0.14,0.43,2,12,19:00,19:30
64007,-0.14,0.43,2,12,14:00,09:41
64007,-0.14,0.43,2,12,11:00,19:36
64007,-0.14,0.43,2,12,19:00,08:53
64007,-0.14,0.43,2,12,07:00,07:57
64007,-0.14,0.43,2,12,14:00,10:24
64007,-0.14,0.43,2,12,17:00,22:13
64007,-0.14,0.43,2,12,07:00,07:47
64008,-1.18,-0.94,0,13,20:00,18:37
64008,-1.18,-0.94,0,13,12:00,12:00
64008,-1.18,-0.94,0,13,15:00,16:39
64008,-1.18,-0.94,0,13,12:00,12:20
64008,-1.18,-0.94,0,13,17:00,18:24
64008,-1.18,-0.94,0,13,12:00,12:09
64008,-1.18,-0.94,0,13,17:00,17:21
64008,-1.18,-0.94,0,13,09:00,09:17
64008,-1.18,-0.94,0,13,07:00,07:31
64008,-1.18,-0.94,0,13,11:00,11:08
64008,-1.18,-0.94,0,13,12:00,12:21
64008,-1.18,-0.94,0,13,10:00,10:21
64008,-1.18,-0.94,0,13,13:00,13:03
64009,1.13,1.73,3,10,15:00,09:17
64009,1.13,1.73,3,10,19:00,19:29
64009,1.13,1.73,3,10,17:00,07:59
64009,1.13,1.73,3,10,13:00,10:35
64009,1.13,1.73,3,10,10:00,07:21
64009,1.13,1.73,3,10,09:00,14:37
64009,1.13,1.73,3,10,12:00,08:43
64009,1.13,1.73,3,10,16:00,13:26
64009,1.13,1.73,3,10,09:00,23:44
64009,1.13,1.73,3,10,10:00,08:15
64010,1.65,-2.38,2,5,18:00,22:56
64010,1.65,-2.38,2,5,08:00,10:43
64010,1.65,-2.38,2,5,09:00,08:50
64010,1.65,-2.38,2,5,11:00,20:52
64010,1.65,-2.38,2,5,09:00,11:09
64011,0.19,1.45,2,14,14:00,08:44
64011,0.19,1.45,2,14,09:00,09:16
64011,0.19,1.45,2,14,16:00,14:29
64011,0.19,1.45,2,14,18:00,08:59
